,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
31420,31420,city scrape,Apartamento 1 quarto Iraja  RJ,2020-07-26,"Arraial do Cabo, Brazil",within an hour,100%,96%,f,Sampaio,4.0,4.0,t,"Rio de Janeiro, Brazil",Irajá,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$170.00,7,1125,7,7,1125,1125,t,13,43,61,151,2,2,0,2024-10-07,2024-11-22,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,3,3,0,0,0.73
31421,31421,city scrape,Quarto para Rock in Rio,2024-01-22,"Rio de Janeiro, Brazil",within a few hours,100%,67%,f,Vargem Grande,2.0,2.0,t,,Vargem Pequena,Private room in home,Private room,2,2.0,4.0,5.0,$200.00,2,365,2,2,365,365,t,25,55,85,265,0,0,0,,,,,,,,,,f,2,1,1,0,
31422,31422,city scrape,Luxury house with pool in Joá,2022-09-13,"Rio de Janeiro, Brazil",within an hour,98%,89%,f,Ipanema,28.0,34.0,t,,Joá,Entire condo,Entire home/apt,12,6.5,6.0,6.0,"$63,720.00",2,90,2,7,90,90,t,25,55,85,360,0,0,0,,,,,,,,,,f,27,27,0,0,
31423,31423,previous scrape,.Ap Réveillon 2 quadras Copacabana,2022-08-09,"Rio de Janeiro, Brazil",within an hour,77%,83%,f,Ipanema,23.0,37.0,t,,Ipanema,Entire rental unit,Entire home/apt,2,,1.0,,,2,365,2,2,365,365,t,30,60,90,270,1,1,0,2024-10-14,2024-10-14,1.0,1.0,1.0,4.0,5.0,5.0,1.0,f,23,8,9,6,0.39
31425,31425,city scrape,Hotel Nacional - Apartamento,2023-04-01,"Cuiabá, Brazil",within a day,83%,50%,f,São Conrado,1.0,1.0,t,,São Conrado,Room in hotel,Private room,4,1.0,1.0,4.0,$750.00,1,365,1,1,365,365,t,0,7,7,15,0,0,0,,,,,,,,,,f,1,0,1,0,
31427,31427,city scrape,3 Bdrm/Comfortable/Close to Beach and Metro,2021-06-21,"Rio de Janeiro, Brazil",within an hour,100%,94%,f,Flamengo,5.0,10.0,t,,Flamengo,Entire rental unit,Entire home/apt,7,2.0,3.0,5.0,"$3,103.00",5,90,2,50,90,90,t,18,43,61,61,0,0,0,,,,,,,,,,t,2,2,0,0,
31428,31428,city scrape,Aparta aconchegante!,2023-11-03,"Rio de Janeiro, Brazil",within a day,50%,40%,f,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$580.00,1,365,1,1,365,365,t,0,0,0,146,0,0,0,,,,,,,,,,f,2,2,0,0,
31431,31431,city scrape,FLATS Midas Rio - Q (500Mbps Wi-Fi),2020-01-27,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Jacarepaguá,23.0,24.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$442.00,2,85,2,30,85,85,t,13,34,64,64,27,27,5,2024-07-10,2024-12-25,4.93,5.0,4.93,5.0,4.93,4.67,4.96,t,22,22,0,0,4.74
31432,31432,city scrape,"Apt Copacabana equipado, Posto 5",2020-09-03,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Leblon,21.0,28.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$769.00,3,365,3,5,365,365,t,13,43,66,246,6,6,0,2024-07-28,2024-10-28,5.0,5.0,5.0,5.0,5.0,5.0,4.83,f,15,15,0,0,1.17
31434,31434,city scrape,Suíte Via Premiere,2024-07-02,,within an hour,100%,87%,f,Jacarepaguá,1.0,1.0,t,,Camorim,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$371.00,1,365,1,2,365,365,t,1,1,1,275,6,6,0,2024-08-03,2024-11-25,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,1,1,0,0,1.22
31437,31437,city scrape,Ótimo flat no Mediterrâneo!,2020-06-26,"Rio de Janeiro, Brazil",within a day,75%,61%,f,Ipanema,52.0,56.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$742.00,1,365,1,5,365,365,t,19,36,66,93,0,0,0,,,,,,,,,,f,37,36,1,0,
31438,31438,city scrape,Super Aconchegante coladinho BRT,2023-11-07,"Rio de Janeiro, Brazil",within an hour,100%,95%,t,Praça Seca,4.0,6.0,t,,Campinho,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$209.00,1,60,1,4,1125,1125,t,23,53,77,167,1,1,0,2024-11-08,2024-11-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,0.6
31439,31439,city scrape,Ape Lindo com Garagem no Centro,2020-02-26,Brazil,within an hour,100%,100%,t,Centro,1.0,1.0,f,,Centro,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$229.00,2,365,2,2,365,365,t,0,13,32,110,9,9,0,2024-07-12,2024-09-30,5.0,5.0,4.89,5.0,5.0,4.78,4.89,t,1,1,0,0,1.6
31440,31440,city scrape,Apple Bali,2020-08-27,"State of Rio de Janeiro, Brazil",within a few hours,75%,67%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,"$2,000.00",1,365,1,1,365,365,,23,53,81,81,0,0,0,,,,,,,,,,f,1,1,0,0,
31441,31441,city scrape,Casa da Pedra Bonita São Conrado vista mar,2024-04-30,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,São Conrado,7.0,8.0,t,,São Conrado,Private room in home,Private room,3,1.0,1.0,1.0,$415.00,2,28,2,2,28,28,t,24,54,76,351,0,0,0,,,,,,,,,,t,7,4,3,0,
31442,31442,city scrape,Flat Rio stay Lado A/Riocentro,2024-01-25,,within a few hours,100%,54%,f,Jacarepaguá,2.0,2.0,t,,Camorim,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$439.00,2,365,2,2,365,365,t,19,49,79,169,1,1,0,2024-09-23,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.31
31443,31443,city scrape,Casa Completa  Rio de Janeiro,2020-12-05,Brazil,within an hour,100%,74%,f,Encantado,1.0,1.0,f,,Encantado,Entire home,Entire home/apt,4,1.0,2.0,4.0,$283.00,1,1125,1,4,1125,1125,t,24,52,82,352,11,11,2,2024-09-01,2024-12-09,5.0,4.91,4.91,5.0,5.0,4.64,4.91,f,1,1,0,0,2.8
31444,31444,previous scrape,Aconchegante Realengo,2020-04-05,Brazil,within an hour,100%,74%,t,Taquara,3.0,3.0,t,,Realengo,Entire rental unit,Entire home/apt,4,,2.0,,,2,25,2,2,25,25,t,0,0,0,0,0,0,0,,,,,,,,,,f,3,2,1,0,
31446,31446,city scrape,Flat luxo praia de Copacabana w,2021-05-24,"Rio de Janeiro, Brazil",within an hour,100%,76%,f,Copacabana,2.0,4.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,163.00",1,60,1,2,60,60,t,4,9,26,100,8,8,0,2024-07-29,2024-11-22,4.5,4.75,4.38,4.75,4.88,4.75,4.5,f,1,1,0,0,1.57
31447,31447,city scrape,Quarto Gávea.,2023-12-27,,within an hour,90%,61%,f,Gávea,3.0,3.0,t,,Gávea,Private room in rental unit,Private room,3,2.0,1.0,2.0,$250.00,1,365,1,1,365,365,t,28,58,74,349,0,0,0,,,,,,,,,,f,3,0,3,0,
31450,31450,city scrape,Apartamento Jardim Carioca Super Comfort,2023-05-31,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Jardim Carioca,2.0,2.0,t,,Jardim Carioca,Entire condo,Entire home/apt,4,1.0,1.0,2.0,$354.00,1,1125,1,1,1125,1125,t,10,30,60,60,26,26,2,2024-07-10,2024-12-17,4.54,4.73,4.69,4.81,4.77,4.73,4.58,t,2,2,0,0,4.56
31452,31452,city scrape,LiveRio Hostel vaga para 2,2022-08-09,"Rio de Janeiro, Brazil",within an hour,77%,83%,f,Ipanema,23.0,37.0,t,,Ipanema,Shared room in guesthouse,Shared room,2,2.0,1.0,2.0,$195.00,1,365,1,1,365,365,t,26,56,59,235,3,3,0,2024-07-25,2024-09-25,5.0,5.0,4.67,5.0,4.67,5.0,4.0,f,23,8,9,6,0.57
31453,31453,city scrape,Apart recreio dos  bandeirantes,2023-07-17,,within an hour,100%,99%,f,Recreio dos Bandeirantes,14.0,14.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$304.00,1,90,1,1,90,90,t,24,54,80,355,22,22,1,2024-07-06,2024-12-26,4.41,4.41,4.5,4.55,4.55,4.45,4.45,t,14,14,0,0,3.77
31454,31454,city scrape,LiveRio Hostel vaga para 10,2022-08-09,"Rio de Janeiro, Brazil",within an hour,77%,83%,f,Ipanema,23.0,37.0,t,,Ipanema,Entire guesthouse,Entire home/apt,10,2.0,2.0,10.0,"$2,457.00",1,365,1,1,365,365,t,28,33,33,207,0,0,0,,,,,,,,,,f,23,8,9,6,
31455,31455,city scrape,LiveRio vaga para 15,2022-08-09,"Rio de Janeiro, Brazil",within an hour,77%,83%,f,Ipanema,23.0,37.0,t,,Ipanema,Entire home,Entire home/apt,15,2.0,3.0,14.0,"$1,714.00",1,365,1,1,365,365,t,2,2,2,175,0,0,0,,,,,,,,,,f,23,8,9,6,
31457,31457,city scrape,casa aconchegante a 10 minutos da praia,2024-07-01,,within an hour,100%,91%,f,Vargem Grande,1.0,1.0,t,,Vargem Grande,Entire home,Entire home/apt,10,3.5,4.0,4.0,$870.00,1,1125,1,1,1125,1125,t,24,54,80,355,10,10,3,2024-09-15,2024-12-25,5.0,5.0,5.0,5.0,5.0,4.6,5.0,f,1,1,0,0,2.88
31458,31458,city scrape,Incrível lado Copacabana Palace,2024-05-28,,within an hour,97%,97%,t,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,$650.00,1,90,1,7,90,90,t,4,9,12,88,17,17,0,2024-07-15,2024-11-26,4.94,4.88,4.88,4.88,4.59,4.94,4.76,f,1,1,0,0,3.05
31460,31460,city scrape,Looking at paradise,2022-12-14,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Recreio dos Bandeirantes,3.0,3.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"$1,371.00",3,365,2,3,365,365,t,4,12,13,17,12,12,1,2024-07-20,2024-12-02,5.0,5.0,4.92,5.0,5.0,4.92,5.0,t,3,3,0,0,2.24
31462,31462,city scrape,Hospedagem na Barra Olímpica,2020-01-04,,within a few hours,100%,90%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$479.00,2,30,2,5,30,30,t,14,39,60,60,4,4,0,2024-09-15,2024-10-13,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f,1,1,0,0,1.15
31466,31466,city scrape,Conforto do Maracanã,2024-07-07,,within a few hours,100%,,f,Maracanã,1.0,1.0,t,,Maracanã,Entire rental unit,Entire home/apt,6,2.0,3.0,7.0,$690.00,10,186,10,10,186,186,t,3,27,57,57,0,0,0,,,,,,,,,,f,1,1,0,0,
31467,31467,city scrape,Apartamento a 260m da Praia de Copacabana,2023-08-21,"Nova Friburgo, Brazil",within an hour,97%,96%,f,Bosque,63.0,70.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$890.00,2,90,2,5,90,1125,t,20,50,80,84,2,2,0,2024-09-09,2024-11-19,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,9,9,0,0,0.54
31468,31468,city scrape,Apartamento lindo Quadra da Praia de Copacabana,2022-04-26,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,8.0,8.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,$744.00,2,90,1,5,89,1125,t,6,25,40,315,9,9,3,2024-08-24,2024-12-25,4.89,5.0,5.0,5.0,5.0,5.0,4.89,t,8,8,0,0,2.13
31470,31470,city scrape,É um flat super aconchegante!,2024-07-01,,a few days or more,40%,20%,f,Glória,1.0,2.0,t,,Glória,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$500.00,2,365,2,2,365,365,t,24,54,80,259,1,1,0,2024-07-09,2024-07-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.17
31474,31474,city scrape,Hostel Carioca B,2022-11-28,,within an hour,100%,100%,f,Centro,8.0,14.0,t,,Centro,Shared room in rental unit,Shared room,1,2.0,1.0,6.0,$125.00,1,365,1,1,365,365,t,25,55,81,356,15,15,2,2024-07-14,2024-12-10,4.87,4.93,4.87,4.93,4.73,4.93,4.87,f,7,5,0,2,2.69
31477,31477,city scrape,Centro 702,2024-07-03,,within an hour,100%,99%,f,Centro,4.0,5.0,t,,Centro,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$348.00,1,7,1,5,7,7,t,4,10,10,10,23,23,4,2024-07-15,2024-12-11,4.26,4.52,4.3,4.35,4.48,4.35,4.39,t,4,4,0,0,4.16
31478,31478,city scrape,Quarto com banheiro Ipanema,2024-07-03,"Rio de Janeiro, Brazil",within an hour,92%,92%,f,Ipanema,1.0,1.0,t,,Ipanema,Private room in rental unit,Private room,1,2.0,1.0,1.0,$247.00,2,365,1,2,365,365,t,1,21,34,306,13,13,2,2024-09-09,2024-12-21,5.0,4.92,5.0,4.92,5.0,5.0,4.92,f,1,0,1,0,3.55
31481,31481,city scrape,Triplex em Copacabana com vista,2023-08-21,"Nova Friburgo, Brazil",within an hour,97%,96%,f,Bosque,63.0,70.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"$4,000.00",2,365,2,2,365,365,t,29,59,89,179,0,0,0,,,,,,,,,,f,9,9,0,0,
31482,31482,city scrape,Apartamento novo em Ipanema.,2024-07-07,,within an hour,100%,100%,f,Ipanema,1.0,3.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire loft,Entire home/apt,4,1.0,1.0,2.0,$894.00,1,365,1,1,365,365,t,16,43,67,247,8,8,1,2024-09-15,2024-12-04,4.88,4.75,4.75,4.88,4.88,5.0,4.5,t,1,1,0,0,2.29
31483,31483,city scrape,Bonito Carioca,2023-07-29,"Foz do Iguaçu, Brazil",within an hour,89%,81%,f,Copacabana,4.0,4.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$331.00,2,365,2,2,365,365,t,14,40,63,240,0,0,0,,,,,,,,,,f,1,1,0,0,
31484,31484,city scrape,Apartamento Estação Pontal,2024-07-07,"Rio de Janeiro, Brazil",within an hour,100%,93%,,Vargem Grande,5.0,6.0,t,,Vargem Grande,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$372.00,2,365,2,2,365,365,t,22,49,79,169,12,12,1,2024-08-17,2024-12-15,4.58,4.83,4.67,4.92,4.67,4.5,4.58,f,2,1,1,0,2.71
31487,31487,city scrape,Casa floresta da Barra,2021-01-06,,within an hour,100%,100%,f,Itanhangá,1.0,4.0,t,,Itanhangá,Private room in home,Private room,2,2.0,1.0,2.0,$650.00,1,365,1,1,365,365,t,29,59,89,269,3,3,0,2024-08-15,2024-08-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,0,1,0,0.67
31488,31488,city scrape,Morada da Paz,2020-12-07,Brazil,within an hour,100%,100%,f,Copacabana,1.0,5.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$710.00,2,365,2,5,365,365,t,0,4,14,194,16,16,4,2024-07-24,2024-12-25,4.94,5.0,4.94,5.0,5.0,4.94,5.0,t,1,1,0,0,3.04
31489,31489,city scrape,Quarto suite!,2021-02-16,"Rio de Janeiro, Brazil",within an hour,100%,53%,f,Copacabana,2.0,2.0,t,,Copacabana,Private room in home,Private room,1,1.0,1.0,1.0,$250.00,1,365,1,1,365,365,t,0,0,0,24,1,1,0,2024-09-22,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,2,0,2,0,0.31
31494,31494,city scrape,Flat Rio Stay Com Cozinha - Riocentro-Rock In Rio,2024-07-03,,within an hour,100%,100%,t,Jacarepaguá,4.0,4.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,3,0.0,0.0,1.0,$427.00,2,365,2,5,365,365,t,14,44,74,164,10,10,1,2024-08-17,2024-12-14,5.0,5.0,5.0,5.0,4.9,4.7,4.8,t,4,4,0,0,2.26
31495,31495,city scrape,"Mi Casa, Su Casa Lapa",2024-07-03,,within an hour,100%,100%,t,Jacarepaguá,4.0,4.0,t,,Centro,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$357.00,1,365,1,2,365,365,t,12,13,37,127,7,7,5,2024-10-27,2024-12-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,3.39
31497,31497,city scrape,Apartamento aconchegante.,2023-02-07,,a few days or more,0%,60%,f,Moneró,1.0,2.0,t,,Jardim Carioca,Entire rental unit,Entire home/apt,12,3.0,3.0,4.0,"$1,200.00",1,365,1,1,365,365,t,30,60,90,270,0,0,0,,,,,,,,,,f,1,1,0,0,
31498,31498,city scrape,Apt ao lado da Barra da Tijuca e Rock in Rio.,2023-04-18,,within an hour,100%,89%,t,CAMINHO VERDE,4.0,4.0,t,,Freguesia (Jacarepaguá),Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$830.00,3,365,3,6,365,365,t,11,41,71,161,3,3,1,2024-09-22,2024-12-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.93
31501,31501,city scrape,Casarão com suntuosa vista - Better#12267500,2020-01-08,"Rio de Janeiro, Brazil",within a day,95%,6%,t,Guaratiba,43.0,52.0,t,,Itanhangá,Entire home,Entire home/apt,16,10.5,8.0,8.0,"$7,500.00",1,365,1,1,365,365,t,24,54,80,252,0,0,0,,,,,,,,,,f,23,23,0,0,
31502,31502,city scrape,Redondo hospedaria,2024-07-08,,a few days or more,20%,17%,f,Centro,1.0,2.0,t,,Centro,Private room in rental unit,Private room,2,1.0,3.0,1.0,$154.00,1,365,1,1,365,365,t,26,56,81,356,0,0,0,,,,,,,,,,f,1,0,1,0,
31507,31507,city scrape,Confortável entre MAR e natureza,2024-07-08,"Rio de Janeiro, Brazil",a few days or more,20%,63%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$449.00,1,365,1,1,365,365,t,27,57,84,359,3,3,0,2024-08-26,2024-09-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.73
31508,31508,city scrape,Apto completo c/ vista p/ o mar,2023-07-30,"Rio de Janeiro, Brazil",within an hour,100%,87%,f,Recreio dos Bandeirantes,1.0,2.0,f,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$451.00,2,365,2,2,365,365,t,1,1,1,1,15,15,4,2024-07-20,2024-12-25,5.0,5.0,4.93,5.0,4.93,5.0,4.93,f,1,1,0,0,2.78
31511,31511,city scrape,quarto aconchegante no coração do Leblon praia,2021-09-30,"State of Rio de Janeiro, Brazil",within a few hours,83%,41%,f,Leblon,3.0,3.0,t,,Leblon,Private room in rental unit,Private room,1,1.0,1.0,1.0,$389.00,2,360,2,2,360,360,t,26,56,74,74,1,1,0,2024-07-07,2024-07-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,0,3,0,0.17
31512,31512,city scrape,C01 Studio com Ar-Condicionado/Piscina,2024-02-19,"Niterói, Brazil",within an hour,99%,99%,t,Bela Vista,9.0,9.0,t,"Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$274.00,1,90,1,4,90,90,t,1,21,37,311,21,21,4,2024-07-08,2024-12-19,5.0,4.95,4.95,5.0,5.0,4.9,4.9,f,4,4,0,0,3.64
31513,31513,city scrape,Aconchegante copa,2023-04-15,,within an hour,90%,67%,t,Copacabana,5.0,5.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$564.00,1,365,1,1,365,365,t,24,54,84,264,0,0,0,,,,,,,,,,f,5,5,0,0,
31514,31514,city scrape,C02 Apê no RJ com Ar-Condicionado e Piscina,2024-07-04,,within an hour,100%,100%,t,Centro,1.0,1.0,t,"Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$274.00,1,90,1,4,90,90,t,4,32,58,332,18,18,5,2024-07-11,2024-12-18,4.89,4.83,4.89,4.67,4.94,4.5,4.78,t,1,1,0,0,3.18
31515,31515,city scrape,Luxury residence with exclusive pool in Joá,2022-09-13,"Rio de Janeiro, Brazil",within an hour,98%,89%,f,Ipanema,28.0,34.0,t,,Joá,Entire condo,Entire home/apt,10,8.0,5.0,5.0,"$49,560.00",3,90,3,10,90,90,t,29,59,89,364,0,0,0,,,,,,,,,,f,27,27,0,0,
31516,31516,city scrape,Apartamento praia de Copacabana,2023-01-25,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,0.0,1.0,$844.00,2,30,3,3,1125,1125,t,7,15,39,62,4,4,1,2024-09-13,2024-12-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.12
31518,31518,city scrape,Quarto em Botafogo,2023-04-19,,a few days or more,0%,0%,f,Botafogo,2.0,2.0,t,,Botafogo,Private room in rental unit,Private room,1,1.0,1.0,1.0,$230.00,1,365,1,1,365,365,t,24,54,80,260,0,0,0,,,,,,,,,,f,2,0,2,0,
31520,31520,city scrape,Quádruplo,2022-07-24,"Rio de Janeiro, Brazil",a few days or more,14%,0%,f,Botafogo,4.0,4.0,t,,Botafogo,Private room in bed and breakfast,Private room,4,4.0,1.0,4.0,"$1,000.00",1,365,1,1,365,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,4,0,4,0,
31530,31530,city scrape,Suíte Rio Stay - Riocentro - Rock in Rio,2024-07-03,,within an hour,100%,100%,t,Jacarepaguá,4.0,4.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,$304.00,2,365,1,5,365,365,t,15,32,51,103,6,6,0,2024-07-14,2024-11-25,5.0,4.83,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,1.08
31536,31536,city scrape,Fim de semana na Lapa.,2022-10-30,"Rio de Janeiro, Brazil",a few days or more,14%,14%,f,Centro,1.0,1.0,t,,Centro,Private room in rental unit,Private room,2,1.0,1.0,2.0,$94.00,1,7,1,1,7,7,t,24,54,75,350,0,0,0,,,,,,,,,,f,1,0,1,0,
31537,31537,city scrape,LAPA  Energia Carioca,2023-08-17,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Lapa,1.0,1.0,t,,Centro,Entire rental unit,Entire home/apt,4,1.0,0.0,4.0,$287.00,2,30,2,2,30,30,t,11,26,47,322,3,3,3,2024-11-27,2024-12-09,5.0,5.0,5.0,4.67,5.0,4.67,5.0,t,1,1,0,0,3.0
31538,31538,city scrape,Suite Réveillon,2022-08-05,,within an hour,60%,33%,f,Jacarepaguá,2.0,2.0,t,,Jacarepaguá,Private room in rental unit,Private room,3,1.0,1.0,2.0,$350.00,2,365,2,2,365,365,t,28,58,88,363,0,0,0,,,,,,,,,,f,2,0,2,0,
31539,31539,city scrape,@905Leme,2022-09-26,,within an hour,100%,60%,f,Leme,1.0,1.0,t,,Leme,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$551.00,2,365,2,2,365,365,t,15,32,48,134,0,0,0,,,,,,,,,,f,1,1,0,0,
31540,31540,city scrape,Casa aconchego,2020-02-19,"Rio de Janeiro, Brazil",within an hour,100%,78%,f,Recreio dos Bandeirantes,1.0,2.0,t,,Recreio dos Bandeirantes,Shipping container,Entire home/apt,7,2.5,2.0,4.0,$851.00,1,1125,1,1,1125,1125,t,5,17,39,129,4,4,0,2024-07-21,2024-11-10,5.0,4.75,5.0,4.75,5.0,4.75,4.25,t,1,1,0,0,0.75
31545,31545,city scrape,"Praia Copacabana, piscina, academia, varanda, novo",2024-07-05,"Rio de Janeiro, Brazil",within a few hours,100%,90%,f,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,$600.00,3,30,3,3,30,30,t,3,15,32,107,10,10,1,2024-08-19,2024-11-28,5.0,4.9,4.9,5.0,5.0,5.0,5.0,f,2,2,0,0,2.27
31546,31546,city scrape,Copacabana 4min do mar Posto 2,2024-07-09,,within an hour,100%,91%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,$950.00,3,365,3,5,365,365,t,19,49,79,166,8,8,1,2024-08-19,2024-12-03,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,1,1,0,0,1.82
31552,31552,city scrape,casa aconchegante,2023-01-26,,within an hour,100%,100%,f,Guaratiba,2.0,2.0,t,,Guaratiba,Entire home,Entire home/apt,4,2.0,2.0,2.0,$886.00,1,365,1,1,365,365,t,28,58,88,363,1,1,1,2024-12-09,2024-12-09,4.0,4.0,5.0,5.0,5.0,5.0,4.0,t,2,2,0,0,1.0
31553,31553,city scrape,Verano Stay flat Barra,2024-02-20,"Rio de Janeiro, Brazil",,,100%,,Barra da Tijuca,2.0,2.0,f,,Jacarepaguá,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$600.00,2,90,2,2,90,90,t,11,29,51,129,1,1,0,2024-10-14,2024-10-14,5.0,4.0,4.0,5.0,4.0,5.0,4.0,t,1,1,0,0,0.4
31554,31554,city scrape,"1 Suíte, garagem e área  gourmet",2024-06-27,"Rio de Janeiro, Brazil",a few days or more,0%,100%,f,Recreio dos Bandeirantes,2.0,2.0,t,,Recreio dos Bandeirantes,Private room in rental unit,Private room,2,2.0,1.0,1.0,$509.00,1,365,1,1,365,365,t,5,35,65,340,1,1,0,2024-09-18,2024-09-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,0,2,0,0.3
31555,31555,city scrape,Hospede-se a 150m da praia,2024-07-04,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$545.00,2,90,2,2,90,90,t,14,33,38,122,19,19,3,2024-07-23,2024-12-22,4.68,4.74,5.0,4.89,5.0,4.58,4.84,f,1,1,0,0,3.61
31556,31556,city scrape,Quarto privativo-vista mar 500m da praia do leblon,2023-09-23,"Rio de Janeiro, Brazil",within a few hours,97%,82%,t,Leblon,2.0,2.0,t,"Rio de Janeiro, Brazil",Leblon,Private room in rental unit,Private room,3,1.0,1.0,1.0,$251.00,1,30,1,6,30,30,t,6,25,49,49,27,27,1,2024-07-20,2024-12-03,5.0,5.0,4.96,5.0,5.0,5.0,4.93,f,2,0,2,0,5.0
