,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4708,4708,previous scrape,Quarto próximo ao Rock In Rio (Cidade Olímpica),2015-10-18,"Rio de Janeiro, Brazil",,,67%,f,,1.0,1.0,f,"Rio de Janeiro, Brazil",Camorim,Private room in rental unit,Private room,2,,,,,3,20,3,3,1125,1125,t,0,0,0,0,5,1,0,2016-08-24,2024-09-16,5.0,5.0,5.0,5.0,5.0,4.8,5.0,f,1,0,1,0,0.05
4715,4715,city scrape,Facing the sea.,2016-07-18,"Rio de Janeiro, Brazil",within a few hours,100%,67%,t,,3.0,4.0,f,"Rio de Janeiro, Brazil",Joá,Private room in rental unit,Private room,2,1.0,1.0,2.0,$472.00,2,4,2,2,4,4,t,25,55,85,360,12,1,0,2016-08-20,2023-12-31,4.92,5.0,4.92,5.0,5.0,5.0,4.83,f,3,0,3,0,0.12
4717,4717,city scrape,Aluguel temporada Olimpíadas No Rio  2016,2016-07-18,"Rio de Janeiro, Brazil",a few days or more,0%,,f,,1.0,1.0,f,,Pedra de Guaratiba,Private room in home,Private room,4,1.0,1.0,3.0,$320.00,3,1125,3,3,1125,1125,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,0,1,0,
4722,4722,city scrape,Comfortable room near the olympic park,2016-07-22,,,,,f,Recreio dos Bandeirantes,1.0,1.0,f,,Recreio dos Bandeirantes,Private room in rental unit,Private room,2,1.0,1.0,1.0,"$1,079.00",15,30,15,15,30,30,t,28,58,88,88,0,0,0,,,,,,,,,,f,1,0,1,0,
4723,4723,city scrape,Aconchego da Aninha,2016-07-22,,,,,f,Tijuca,1.0,1.0,f,"Rio de Janeiro, Brazil",Rio Comprido,Private room in rental unit,Private room,2,1.0,1.0,1.0,$405.00,1,1125,1,1,1125,1125,t,29,59,89,89,0,0,0,,,,,,,,,,t,1,0,1,0,
4737,4737,city scrape,ROOM WITH BATHROOM IN EXCELLENT LOCATION,2016-07-18,"Rio de Janeiro, Brazil",within an hour,100%,48%,t,Flamengo,4.0,4.0,f,,Flamengo,Private room in rental unit,Private room,2,1.5,1.0,1.0,$371.00,4,180,4,4,180,180,t,0,0,18,108,6,2,0,2019-03-31,2024-02-17,4.83,4.83,4.83,5.0,5.0,4.83,4.17,f,4,1,3,0,0.09
4740,4740,city scrape,GREAT SINGLE ROOM EXCELLENT LOCATION,2016-07-18,"Rio de Janeiro, Brazil",within an hour,100%,48%,t,Flamengo,4.0,4.0,f,,Flamengo,Private room in rental unit,Private room,1,1.5,1.0,2.0,$199.00,4,1125,4,4,1125,1125,t,2,32,52,327,25,3,0,2018-02-01,2024-09-16,5.0,4.96,4.92,5.0,4.92,5.0,4.84,f,4,1,3,0,0.3
4746,4746,city scrape,"Farmasi Arena, Parque Olímpico, Rio Centro!",2016-07-23,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,,1.0,1.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,1.0,$326.00,2,28,2,2,1125,1125,t,23,53,83,117,184,12,0,2016-08-08,2024-10-21,4.96,4.95,5.0,4.97,4.95,4.96,4.91,f,1,0,1,0,1.8
4753,4753,city scrape,Olimpíadas casa com piscina,2016-04-03,"Rio de Janeiro, Brazil",,,,f,,1.0,2.0,f,,Vargem Grande,Private room in home,Private room,3,1.0,1.0,1.0,$674.00,1,1125,1,1,1125,1125,t,28,58,88,363,0,0,0,,,,,,,,,,t,1,0,1,0,
4757,4757,city scrape,Quiet renovated retreat in Copacabana,2015-08-15,"Rio de Janeiro, Brazil",,,,f,Copacabana,2.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,7,1.0,1.0,1.0,$680.00,5,1125,5,5,1125,1125,t,29,59,89,89,0,0,0,,,,,,,,,,f,2,0,2,0,
4758,4758,city scrape,Pousada dos pássaros QUARTO 1,2014-06-23,"Aparecida de Goiânia, Brazil",within a few hours,90%,100%,f,Brás de Pina,3.0,9.0,t,"Rio de Janeiro, Brazil",Brás de Pina,Private room in home,Private room,4,1.0,1.0,4.0,$160.00,2,90,2,2,1125,1125,t,28,58,88,88,4,0,0,2018-11-17,2022-01-01,4.75,4.75,4.5,5.0,5.0,3.75,4.5,f,3,0,3,0,0.05
4768,4768,city scrape,BEDROOM ROOM IN EXCELLENT LOCATION,2016-07-18,"Rio de Janeiro, Brazil",within an hour,100%,48%,t,Flamengo,4.0,4.0,f,,Flamengo,Private room in rental unit,Private room,1,1.5,1.0,1.0,$120.00,7,180,7,7,180,180,t,4,4,23,298,16,3,1,2017-01-20,2024-12-13,5.0,5.0,4.88,5.0,4.94,5.0,4.88,f,4,1,3,0,0.17
4769,4769,city scrape,LAST CHANCE TO HOST CLOSE TO OLYMPIC GAMES (B & B),2016-07-18,"Rio de Janeiro, Brazil",,,,f,,2.0,2.0,f,,Barra da Tijuca,Private room in home,Private room,2,1.0,1.0,1.0,"$1,011.00",2,30,2,2,30,30,t,28,58,88,363,0,0,0,,,,,,,,,,f,2,0,2,0,
4771,4771,city scrape,LAST CHANCE TO HOST CLOSE TO OLYMPIC GAMES (B & B),2016-07-18,"Rio de Janeiro, Brazil",,,,f,,2.0,2.0,f,,Barra da Tijuca,Private room in home,Private room,2,1.0,1.0,1.0,"$1,180.00",1,30,1,1,30,30,t,28,58,88,363,0,0,0,,,,,,,,,,f,2,0,2,0,
4780,4780,city scrape,New bedroom and new exclusive bathroom: Copacabana,2015-08-15,"Rio de Janeiro, Brazil",,,,f,Copacabana,2.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,7,1.0,1.0,2.0,$680.00,5,1125,5,5,1125,1125,t,29,59,89,89,0,0,0,,,,,,,,,,f,2,0,2,0,
4786,4786,city scrape,Casa de Juan - Suíte 2 on charming island in Barra,2016-07-20,"Rio de Janeiro, Brazil",within a few hours,100%,97%,t,Itanhangá,7.0,7.0,f,"Rio de Janeiro, Brazil",Itanhangá,Private room in guest suite,Private room,2,1.5,1.0,1.0,$207.00,2,30,2,2,1125,1125,t,13,36,62,62,16,2,0,2019-01-01,2024-01-03,4.81,4.69,4.81,4.56,4.69,4.63,4.75,t,7,0,7,0,0.22
4800,4800,city scrape,Nice room close to the Flamengo park,2016-01-09,"Rio de Janeiro, Brazil",within a day,100%,20%,f,Flamengo,2.0,2.0,t,"Rio de Janeiro, Brazil",Flamengo,Private room in rental unit,Private room,2,1.5,1.0,1.0,$471.00,5,70,5,5,70,70,t,23,53,64,339,4,0,0,2019-01-02,2020-02-26,4.75,4.75,4.5,4.75,4.75,4.75,4.0,f,2,0,2,0,0.05
4815,4815,city scrape,"Park Shopping Campo Grande RJ, quarto com banheiro",2016-07-25,"Rio de Janeiro, Brazil",within an hour,90%,98%,t,,3.0,3.0,t,"Rio de Janeiro, Brazil",Campo Grande,Private room in home,Private room,2,1.0,1.0,2.0,$120.00,2,60,2,2,1125,1125,t,0,24,54,329,20,8,0,2020-07-31,2024-10-14,5.0,4.95,5.0,5.0,5.0,4.8,4.95,f,3,1,2,0,0.37
4819,4819,city scrape,Lovely room near the beach / quarto perto da praia,2015-03-12,"Rio de Janeiro, Brazil",,,,f,Recreio dos Bandeirantes,1.0,1.0,f,,Recreio dos Bandeirantes,Private room in home,Private room,3,1.0,1.0,1.0,$809.00,5,1125,5,5,1125,1125,t,29,59,89,364,0,0,0,,,,,,,,,,t,1,0,1,0,
4820,4820,city scrape,Apartamento inteiro Recreio - Proximo à praia,2016-07-19,"Rio de Janeiro, Brazil",,,,f,Balneario São Pedro,2.0,2.0,t,,Recreio dos Bandeirantes,Private room in rental unit,Private room,2,2.0,2.0,2.0,$572.00,7,1125,7,7,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,0,1,0,
4824,4824,city scrape,Praça São Salvador central sossego,2014-03-08,"Rio, Brazil",within a day,90%,33%,f,Laranjeiras,2.0,2.0,t,"Rio de Janeiro, Brazil",Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,1.0,$340.00,2,7,2,2,7,7,t,25,55,81,356,5,1,0,2019-03-05,2024-01-01,5.0,4.8,5.0,5.0,5.0,5.0,4.6,f,2,1,1,0,0.07
4836,4836,city scrape,Apartamento em frente ao Parque olimpico da Barra,2016-07-26,"Rio de Janeiro, Brazil",,,0%,f,,1.0,1.0,t,,Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,1.0,$500.00,2,1125,2,2,1125,1125,t,30,60,90,365,1,0,0,2019-10-07,2019-10-07,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.02
4848,4848,city scrape,Casa de Juan -Suite 6 on a cute island in Barra.,2016-07-20,"Rio de Janeiro, Brazil",within a few hours,100%,97%,t,Itanhangá,7.0,7.0,f,"Rio de Janeiro, Brazil",Itanhangá,Private room in guest suite,Private room,2,1.5,1.0,2.0,$196.00,2,30,2,2,1125,1125,t,19,41,67,67,35,2,0,2016-08-14,2024-09-16,4.89,4.86,4.77,4.94,4.86,4.8,4.83,t,7,0,7,0,0.34
4849,4849,city scrape,PRIVATE ROOM in Copacabana with AC UNIT,2015-07-19,"Rio de Janeiro, Brazil",within an hour,97%,99%,t,Copacabana,2.0,14.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$480.00,3,365,1,8,1125,1125,t,2,9,20,76,553,67,2,2016-08-08,2024-12-10,4.92,4.94,4.93,4.93,4.91,4.97,4.91,f,2,0,2,0,5.41
4859,4859,city scrape,Jane's Lounge,2016-07-26,"Rio de Janeiro, Brazil",a few days or more,0%,,f,,1.0,1.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Private room in home,Private room,10,4.5,4.0,11.0,$120.00,1,1125,1,1,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,1,0,
4863,4863,city scrape,Simple room with private and small bathroom,2015-11-17,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,,1.0,4.0,t,"Rio de Janeiro, Brazil",Santa Teresa,Private room in rental unit,Private room,2,2.0,1.0,2.0,$277.00,2,1125,2,2,1125,1125,t,1,15,32,307,107,6,2,2016-11-02,2024-12-10,4.61,4.58,4.05,4.86,4.81,4.85,4.64,f,1,0,1,0,1.08
4871,4871,city scrape,"suíte cama de casal, Arena Carioca/parque olímpico",2016-07-27,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,,2.0,2.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Private room in condo,Private room,2,1.0,1.0,2.0,$307.00,2,1125,2,2,1125,1125,t,3,3,28,303,32,6,0,2016-08-07,2024-10-14,4.81,4.75,4.84,4.77,4.88,4.94,4.48,f,2,0,2,0,0.31
4873,4873,city scrape,quarto privado com 2 camas de solteiro,2016-07-27,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,,2.0,2.0,t,,Barra da Tijuca,Private room in condo,Private room,2,1.0,1.0,1.0,$294.00,2,1125,2,2,1125,1125,t,3,3,27,302,17,2,0,2016-08-20,2024-09-22,5.0,4.94,4.94,5.0,5.0,5.0,4.82,t,2,0,2,0,0.17
4882,4882,city scrape,Quarto Suite Independente - Estudantes e Família,2016-02-13,"Rio de Janeiro, Brazil",within a day,69%,100%,f,Rocha,1.0,1.0,f,,Maracanã,Private room in rental unit,Private room,4,1.0,1.0,1.0,$350.00,3,1125,3,3,1125,1125,t,25,55,85,360,2,1,0,2023-02-22,2024-01-02,4.5,4.0,4.5,4.5,4.0,4.5,4.5,t,1,0,1,0,0.09
4885,4885,city scrape,"Casa Melrose, suíte 2",2016-07-29,"Rio de Janeiro, Brazil",within an hour,100%,90%,t,Jardim Botânico,2.0,3.0,t,"Rio de Janeiro, Brazil",Jardim Botânico,Private room in home,Private room,2,1.5,1.0,1.0,$490.00,2,22,2,4,1125,1125,t,23,53,79,354,7,5,0,2016-08-14,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.07
4895,4895,city scrape,Home stay in Santa Teresa,2013-03-05,"Rio de Janeiro, Brazil",within a day,91%,100%,f,Santa Teresa,2.0,2.0,f,"Rio de Janeiro, Brazil",Santa Teresa,Private room in home,Private room,2,1.0,1.0,1.0,$378.00,1,1125,1,1,1125,1125,t,27,36,49,139,12,0,0,2016-08-12,2023-11-05,5.0,4.92,4.75,5.0,5.0,4.83,4.67,f,2,0,2,0,0.12
4900,4900,city scrape,"Olimpíadas, próximo ao Maracana e ao Metro",2016-08-01,,,,,f,Tijuca,1.0,1.0,f,,Tijuca,Private room in rental unit,Private room,2,1.0,1.0,2.0,"$1,483.00",6,12,6,6,12,12,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,1,0,
4904,4904,city scrape,A casa dos 4 irmãos,2016-08-01,"Rio de Janeiro, Brazil",within an hour,100%,92%,t,,1.0,1.0,t,,Vila Valqueire,Private room in home,Private room,3,1.0,1.0,2.0,$80.00,3,90,3,3,90,90,t,0,0,26,301,47,13,0,2016-08-10,2024-09-21,4.96,4.91,5.0,5.0,5.0,4.91,4.81,f,1,0,1,0,0.46
4905,4905,city scrape,SUÍTE NA BARRA PARA AS OLIMPÍADAS,2016-06-27,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,,1.0,3.0,f,,Centro,Private room in rental unit,Private room,2,1.0,1.0,1.0,$300.00,1,1125,1,1,1125,1125,t,27,57,87,362,0,0,0,,,,,,,,,,f,1,0,1,0,
4907,4907,city scrape,Quarto em frente ao Maracanã,2016-08-01,"Rio de Janeiro, Brazil",within a few hours,100%,83%,f,Maracanã,1.0,1.0,f,,Maracanã,Private room in rental unit,Private room,2,1.0,1.0,1.0,$350.00,1,1125,1,1,1125,1125,t,25,55,85,360,18,3,0,2019-05-05,2024-03-01,5.0,5.0,4.94,5.0,5.0,4.94,4.72,f,1,0,1,0,0.26
4908,4908,city scrape,Apto NOVO para 2 ou 3 pessoas ao lado do Maracanã,2011-06-09,"Rio de Janeiro, Brazil",,,,f,,1.0,1.0,f,,Tijuca,Private room in rental unit,Private room,3,2.0,1.0,1.0,"$1,000.00",1,25,1,1,25,25,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,0,1,0,
4909,4909,city scrape,Beautiful and Calm Place,2016-08-01,"Rio de Janeiro, Brazil",,,,f,,1.0,2.0,f,,Guaratiba,Private room in home,Private room,4,3.0,1.0,2.0,"$1,011.00",1,1125,1,1,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,1,0,
4910,4910,city scrape,"Room in Rio de Janeiro, Gloria,",2016-08-01,,within a day,100%,0%,f,,1.0,1.0,f,"Rio de Janeiro, Brazil",Glória,Private room in rental unit,Private room,2,1.0,1.0,2.0,$99.00,1,1125,1,1,1125,1125,t,0,0,0,149,2,0,0,2017-03-01,2020-01-02,4.5,4.5,3.5,5.0,5.0,4.5,4.5,f,1,0,1,0,0.02
4923,4923,city scrape,Quartos aconchegantes prox Zona Olímpica,2016-08-01,,,,,f,,1.0,1.0,t,,Jacarepaguá,Private room in home,Private room,3,1.0,1.0,2.0,"$1,000.00",2,1125,2,2,1125,1125,t,29,59,89,364,1,0,0,2022-09-11,2022-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.04
4924,4924,city scrape,Quarto casal próximo a Vila Olímpica,2016-08-01,"Rio de Janeiro, Brazil",,,,f,,1.0,1.0,f,,Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,1.0,"$1,348.00",7,1125,7,7,1125,1125,t,29,59,89,364,0,0,0,,,,,,,,,,f,1,0,1,0,
4927,4927,city scrape,Aluguel de Quarto,2016-07-25,"Recreio, Brazil",within a day,50%,0%,f,Guadalupe,2.0,4.0,f,,Recreio dos Bandeirantes,Private room in condo,Private room,2,1.0,1.0,1.0,$190.00,6,30,6,6,30,30,t,23,53,83,173,1,0,0,2022-09-12,2022-09-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.04
4928,4928,city scrape,"Excelente suíte, vista para o mar, Jardim Oceânico",2016-07-28,"Rio de Janeiro, Brazil",,,,f,,1.0,1.0,f,,Barra da Tijuca,Private room in rental unit,Private room,1,1.0,1.0,1.0,$300.00,7,25,7,7,25,25,t,27,57,87,362,0,0,0,,,,,,,,,,f,1,0,1,0,
4929,4929,city scrape,vale olimpiadas,2016-08-02,,,,,f,,1.0,1.0,f,"Rio de Janeiro, Brazil",Tanque,Private room in home,Private room,2,1.0,1.0,1.0,$300.00,1,1125,1,1,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,1,0,
4936,4936,city scrape,Morando com amigo,2012-05-23,"Rio de Janeiro, Brazil",within an hour,100%,77%,f,Barra da Tijuca,4.0,5.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Private room in rental unit,Private room,2,1.0,1.0,1.0,$250.00,1,1125,1,1,1125,1125,t,25,55,85,360,6,1,0,2017-11-29,2024-09-16,4.0,4.0,3.5,4.67,4.33,4.67,4.33,f,4,0,4,0,0.07
4939,4939,city scrape,Casa confortavel,2016-08-02,"Rio de Janeiro, Brazil",,,,f,,2.0,3.0,f,,Jacarepaguá,Private room in home,Private room,5,2.0,2.0,4.0,$641.00,3,1125,3,3,1125,1125,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,0,1,0,
4940,4940,city scrape,Reveillon,2016-07-25,"Rio de Janeiro, Brazil",within a few hours,100%,22%,f,Qanat Quartier,17.0,24.0,f,"Rio de Janeiro, Brazil",Estácio,Private room in rental unit,Private room,2,1.0,1.0,1.0,$400.00,2,1125,2,2,1125,1125,t,23,53,83,358,2,1,0,2016-08-13,2024-02-13,4.5,5.0,5.0,5.0,5.0,5.0,4.5,f,7,6,1,0,0.02
4944,4944,city scrape,"Leme, Suíte, 50mts da praia, Ar Split",2014-04-26,"Rio de Janeiro, Brazil",within a few hours,100%,60%,f,Leme,2.0,3.0,t,"Rio de Janeiro, Brazil",Leme,Private room in rental unit,Private room,2,1.0,1.0,4.0,$786.00,4,1125,3,3,1125,1125,t,28,58,88,363,8,2,0,2016-08-14,2024-03-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.08
4945,4945,city scrape,Private Bedroom in Copacanaba! Close to the beach.,2014-05-09,"Rio, Brazil",a few days or more,10%,0%,f,Copacabana,2.0,4.0,f,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,1,1.0,1.0,1.0,$150.00,5,365,5,5,365,365,t,21,51,70,345,3,0,0,2020-01-01,2023-02-27,4.67,4.33,4.67,4.67,5.0,5.0,4.0,f,2,0,2,0,0.05
4946,4946,city scrape,Aconchegante,2016-08-02,"Rio de Janeiro, Brazil",,,50%,f,,1.0,1.0,f,"Rio de Janeiro, Brazil",Jacarepaguá,Private room in rental unit,Private room,1,1.0,1.0,1.0,$280.00,1,1125,1,1,1125,1125,t,30,60,90,365,4,1,0,2022-09-05,2024-09-21,5.0,5.0,4.75,5.0,5.0,5.0,4.75,f,1,0,1,0,0.14
4948,4948,city scrape,"*Olímpiadas* Quartos em Botafogo, próximo ao metrô",2016-07-28,"Rio de Janeiro, Brazil",within a day,50%,,f,Botafogo,1.0,1.0,f,"Rio de Janeiro, Brazil",Botafogo,Private room in rental unit,Private room,4,1.0,1.0,3.0,"$1,011.00",1,1125,1,1,1125,1125,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,0,1,0,
4951,4951,city scrape,Cozy bedroom in Copacabana,2016-01-19,"Rio de Janeiro, Brazil",within a few hours,100%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$300.00,1,1125,1,1,1125,1125,t,22,52,77,77,0,0,0,,,,,,,,,,f,1,0,1,0,
4955,4955,city scrape,Quarto privativo num Castelo!,2014-04-15,"Rio de Janeiro, Brazil",within a few hours,93%,5%,f,Joá,93.0,138.0,t,,Itanhangá,Private room in castle,Private room,2,1.0,1.0,2.0,$400.00,3,1125,3,3,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,82,81,1,0,
4961,4961,city scrape,Quarto Privado/Casa Barra da Tijuca Ilha da Gigoia,2016-08-03,"Rio de Janeiro, Brazil",within a day,80%,43%,f,,1.0,1.0,f,"Rio de Janeiro, Brazil",Barra da Tijuca,Private room in home,Private room,1,3.0,1.0,1.0,$115.00,7,1125,7,7,1125,1125,t,25,51,57,62,2,2,0,2024-01-01,2024-02-20,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,1,0,1,0,0.17
4962,4962,city scrape,"Quarto próx rock Rio, parque olímpico e Rio centro",2014-01-28,"Rio de Janeiro, Brazil",within a few hours,86%,59%,t,,2.0,2.0,t,"Gardênia Azul, Rio de Janeiro, Brazil",Gardênia Azul,Private room in rental unit,Private room,3,1.0,0.0,1.0,$67.00,1,1125,1,1,1125,1125,t,26,56,80,355,33,5,1,2017-09-18,2024-12-08,4.7,4.55,4.33,4.67,4.91,4.52,4.67,f,2,1,1,0,0.37
4964,4964,city scrape,Mansão Deluxe - Quarto & Escritório Particular,2016-08-03,"Rio de Janeiro, Brazil",within a few hours,100%,88%,t,Botafogo,7.0,14.0,t,"Rio de Janeiro, Brazil",Botafogo,Private room in home,Private room,3,1.0,1.0,1.0,$331.00,4,30,4,4,30,30,t,15,39,65,155,24,10,0,2022-08-21,2024-11-19,5.0,4.96,4.96,4.92,4.92,4.92,4.83,f,7,1,6,0,0.84
4969,4969,city scrape,Quarto Inteiro-  Entre Parque Olímpico e Engenhao,2016-07-29,"Rio de Janeiro, Brazil",within a day,100%,,f,,1.0,1.0,t,,Jacarepaguá,Private room in home,Private room,2,1.0,1.0,1.0,$270.00,1,1125,1,1,1125,1125,t,29,59,89,364,3,0,0,2022-09-05,2022-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.11
4970,4970,city scrape,Aconchego do Leblon suite,2016-07-29,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Leblon,3.0,3.0,t,"Rio de Janeiro, Brazil",Leblon,Private room in rental unit,Private room,2,1.0,1.0,1.0,$334.00,2,730,2,2,730,730,t,25,55,79,354,2,0,0,2019-03-04,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,1,2,0,0.03
4972,4972,city scrape,Alugo quarto para temporada durante as Olimpíadas,2016-07-29,"Rio de Janeiro, Brazil",,,,f,Tijuca,1.0,1.0,f,,Tijuca,Private room in rental unit,Private room,4,2.0,1.0,2.0,"$1,011.00",1,1125,1,1,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,0,1,0,
4973,4973,city scrape,Apartamento em Jacarepaguá,2016-05-12,"Rio de Janeiro, Brazil",,,,f,,1.0,1.0,t,"Rio de Janeiro, Brazil",Taquara,Private room in rental unit,Private room,2,2.0,2.0,4.0,$250.00,7,40,7,7,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,1,0,
4974,4974,city scrape,Quarto em cobertura Luxuosa próxima ao Rock in Rio,2015-08-22,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,Barra da Tijuca,5.0,5.0,t,,Jacarepaguá,Private room in rental unit,Private room,2,1.5,1.0,2.0,$700.00,1,1125,1,1,1125,1125,t,29,59,89,364,5,0,0,2019-09-30,2022-09-11,5.0,4.8,5.0,5.0,5.0,5.0,4.6,f,5,1,4,0,0.08
4975,4975,city scrape,Suíte luxo Cobertura próximo ao Rock in Rio,2015-08-22,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,Barra da Tijuca,5.0,5.0,t,,Jacarepaguá,Private room in rental unit,Private room,2,1.5,1.0,1.0,$800.00,1,1125,1,1,1125,1125,t,29,59,89,364,5,0,0,2019-09-29,2022-09-11,5.0,5.0,5.0,5.0,5.0,4.8,5.0,f,5,1,4,0,0.08
4976,4976,city scrape,Quarto (suíte) para 2 pessoas,2015-11-21,"Rio de Janeiro, Brazil",,,,f,,1.0,1.0,t,,Freguesia (Jacarepaguá),Private room in rental unit,Private room,2,1.0,1.0,2.0,"$1,011.00",10,50,10,10,50,50,t,29,59,89,364,0,0,0,,,,,,,,,,f,1,0,1,0,
4984,4984,city scrape,Quarto - Posto 3 at Barra da Tijuca,2014-01-30,"Rio, Brazil",,,,f,,1.0,1.0,f,"Rio de Janeiro, Brazil",Barra da Tijuca,Private room in rental unit,Private room,1,2.0,2.0,1.0,$500.00,5,20,5,5,20,20,t,23,53,83,173,5,0,0,2016-08-16,2017-09-25,4.6,4.8,5.0,5.0,5.0,4.8,4.4,f,1,0,1,0,0.05
4988,4988,city scrape,Oportunidade imperdivel olimpíadas!,2016-08-01,,,,,f,,1.0,1.0,f,,Pechincha,Private room in rental unit,Private room,2,2.0,1.0,2.0,"$1,348.00",1,1125,1,1,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,1,0,
4989,4989,city scrape,Suite aconchegante para casal,2016-08-04,"Rio de Janeiro, Brazil",a few days or more,40%,73%,f,,1.0,1.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Private room in rental unit,Private room,3,1.5,1.0,1.0,$268.00,1,1125,1,1,1125,1125,t,27,57,87,362,10,1,0,2019-09-29,2024-09-16,4.8,4.9,4.8,4.7,4.9,4.8,4.7,f,1,0,1,0,0.16
4991,4991,city scrape,Quarto Perto do Pão de Açúcar e da Praia,2016-01-10,"Rio de Janeiro, Brazil",within an hour,100%,76%,f,,1.0,3.0,t,,Botafogo,Private room in rental unit,Private room,2,1.0,1.0,1.0,$243.00,2,1125,2,2,1125,1125,t,10,27,49,323,43,7,0,2017-01-01,2024-11-17,4.91,4.93,4.84,4.95,4.81,4.86,4.79,f,1,0,1,0,0.44
4998,4998,city scrape,Beautiful room w exclusive bathroom for 2 persons,2016-08-08,"Rio de Janeiro, Brazil",within an hour,100%,92%,t,Jardim Botânico,1.0,1.0,t,"Rio de Janeiro, Brazil",Jardim Botânico,Private room in rental unit,Private room,2,1.0,1.0,1.0,$206.00,2,30,2,2,30,30,t,20,50,72,347,77,3,0,2016-08-24,2024-09-15,4.86,4.81,4.77,4.99,4.96,4.97,4.87,f,1,0,1,0,0.76
4999,4999,city scrape,Alugo quarto Barra Olímpica.,2016-06-24,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,,1.0,2.0,f,"Rio de Janeiro, Brazil",Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,2.0,$150.00,1,31,1,1,31,31,t,24,54,84,264,29,5,0,2016-08-21,2024-11-08,4.97,4.97,5.0,5.0,5.0,4.86,4.68,f,1,0,1,0,0.29
5002,5002,city scrape,Quarto próximo ao Estádio Olímpico,2016-08-03,,,,,f,,1.0,1.0,t,,Cachambi,Private room in rental unit,Private room,2,1.0,1.0,2.0,$33.00,80,81,80,80,81,81,t,23,53,83,358,1,0,0,2017-09-25,2017-09-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.01
