,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
36022,36022,city scrape,Stay & Volunteer at our Free Community School!,2016-01-19,"Rio de Janeiro, Brazil",within a day,80%,72%,f,Vidigal,9.0,10.0,t,,Vidigal,Shared room in home,Shared room,1,1.0,1.0,1.0,$96.00,1,365,1,1,365,365,t,24,54,84,359,0,0,0,,,,,,,,,,f,9,0,4,5,
36023,36023,city scrape,Lagoa View,2018-03-07,"State of Rio de Janeiro, Brazil",within a day,67%,0%,,Lagoa,2.0,2.0,t,,Lagoa,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"$1,829.00",2,60,2,2,60,60,,0,0,18,18,0,0,0,,,,,,,,,,f,1,1,0,0,
36024,36024,city scrape,Stay in the Shared Room (Guest),2016-01-19,"Rio de Janeiro, Brazil",within a day,80%,72%,f,Vidigal,9.0,10.0,t,,Vidigal,Shared room in home,Shared room,1,1.0,1.0,1.0,$105.00,1,365,1,1,365,365,t,24,54,84,359,0,0,0,,,,,,,,,,f,9,0,4,5,
36028,36028,city scrape,Apartamento no Vilas da Barra.,2021-11-22,,within a day,100%,,f,Jacarepaguá,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,5,3.0,2.0,1.0,$382.00,2,364,1,2,364,364,,25,55,80,355,0,0,0,,,,,,,,,,f,1,1,0,0,
36042,36042,city scrape,Quarto na Barra da Tijuca,2018-12-14,,within a day,60%,33%,f,Barra da Tijuca,1.0,2.0,f,,Barra da Tijuca,Private room in home,Private room,2,1.0,1.0,2.0,$240.00,1,365,1,1,365,365,t,27,57,84,359,0,0,0,,,,,,,,,,f,1,0,1,0,
36045,36045,city scrape,Quarto azul,2015-11-03,"Rio de Janeiro, Brazil",within a day,90%,44%,f,Botafogo,3.0,3.0,t,,Botafogo,Private room in condo,Private room,2,1.0,1.0,1.0,$400.00,2,365,2,2,365,365,t,27,57,87,362,0,0,0,,,,,,,,,,f,3,0,3,0,
36046,36046,city scrape,Apartamento em Rio de Janeiro,2019-12-25,"Rio de Janeiro, Brazil",within a day,82%,8%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,1.0,1.0,1.0,$390.00,1,365,1,1,365,365,t,17,17,17,287,0,0,0,,,,,,,,,,f,1,1,0,0,
36059,36059,city scrape,Mansion with Magnificent view over Rio!,2016-04-24,"Rio de Janeiro, Brazil",within a day,50%,,f,Jardim Botânico,1.0,2.0,t,,Jardim Botânico,Entire home,Entire home/apt,10,3.5,4.0,5.0,"$13,251.00",3,365,3,4,365,365,t,23,53,83,358,0,0,0,,,,,,,,,,f,1,1,0,0,
36069,36069,city scrape,Apto no coração de Copacabana/RJ,2021-08-22,"Amazonas, Brazil",within a day,100%,71%,f,Ponta Negra,7.0,12.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,500.00",7,365,7,7,365,365,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,1,0,0,
36071,36071,city scrape,Casa Alto da Boa vista (eventos),2021-01-11,,within a day,76%,0%,f,Centro,4.0,4.0,t,,Alto da Boa Vista,Entire home,Entire home/apt,16,6.0,1.0,1.0,"$3,000.00",1,365,1,1,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,3,3,0,0,
36083,36083,city scrape,quarto de casal excelente,2023-09-16,"Rio de Janeiro, Brazil",within a day,73%,38%,f,Catete,1.0,1.0,t,,Catete,Private room in rental unit,Private room,3,1.0,1.0,2.0,$120.00,1,365,1,1,365,365,t,0,1,1,240,5,5,1,2024-11-09,2024-11-27,5.0,5.0,4.8,5.0,5.0,5.0,5.0,f,1,0,1,0,3.06
36130,36130,city scrape,Apartamento amplo no Maracanã.,2016-07-13,"Rio de Janeiro, Brazil",within a day,80%,25%,f,Maracanã,1.0,2.0,f,,Maracanã,Entire rental unit,Entire home/apt,6,1.0,2.0,1.0,$250.00,1,365,1,1,365,365,t,27,57,83,358,0,0,0,,,,,,,,,,f,1,1,0,0,
36144,36144,city scrape,Perfeito para vc ! Suíte exclusiva,2015-10-23,"Rio de Janeiro, Brazil",within a day,61%,71%,f,Recreio dos Bandeirantes,3.0,6.0,t,,Jacarepaguá,Private room in condo,Private room,2,1.0,1.0,1.0,$331.00,1,365,1,1,365,365,t,24,51,81,356,2,2,0,2024-11-10,2024-11-17,3.0,3.0,4.0,3.0,4.5,5.0,3.0,t,3,1,2,0,1.25
36147,36147,city scrape,"confortável e charmoso, bem no coração da lapa!",2019-05-22,"State of Rio de Janeiro, Brazil",within a day,67%,50%,f,Centro,1.0,1.0,f,,Santa Teresa,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$280.00,2,15,2,4,15,15,t,23,53,79,354,0,0,0,,,,,,,,,,f,1,1,0,0,
36172,36172,city scrape,Ap com Vista Cristo em Botafogo,2018-03-22,"Rio de Janeiro, Brazil",within a day,50%,0%,f,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$997.00,1,365,1,4,365,365,,24,54,84,358,0,0,0,,,,,,,,,,f,1,1,0,0,
36179,36179,city scrape,Copacabana Beach apartment/condo,2024-11-08,,within a day,63%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$1,100.00",7,365,7,7,365,365,t,19,24,24,295,0,0,0,,,,,,,,,,f,1,1,0,0,
36180,36180,city scrape,Linda Cobertura 300 metros praia,2024-11-08,,within a day,80%,67%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,8,4.0,4.0,3.0,"$3,100.00",3,365,3,3,365,365,,1,1,1,1,0,0,0,,,,,,,,,,f,1,1,0,0,
36187,36187,city scrape,Quarto silencioso,2015-11-03,"Rio de Janeiro, Brazil",within a day,90%,44%,f,Botafogo,3.0,3.0,t,,Botafogo,Private room in rental unit,Private room,1,1.0,1.0,1.0,$350.00,1,365,1,1,365,365,t,27,57,87,362,0,0,0,,,,,,,,,,f,3,0,3,0,
36210,36210,city scrape,"Ipanema  com Copacabana, lindo",2021-10-31,"State of Rio de Janeiro, Brazil",within a day,67%,37%,f,Copacabana,20.0,23.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,2.0,1.0,"$1,160.00",5,365,5,5,365,365,t,25,55,85,175,0,0,0,,,,,,,,,,t,18,18,0,0,
36217,36217,city scrape,Lindo apartamento em Ipanema,2017-10-03,"Rio de Janeiro, Brazil",within a day,90%,100%,f,Ipanema,2.0,2.0,f,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$1,500.00",3,12,3,3,12,12,t,1,1,25,25,0,0,0,,,,,,,,,,f,1,1,0,0,
36229,36229,city scrape,Casa 200 mt da praia para 10 pessoas,2011-04-10,"Rio de Janeiro, Brazil",within a day,100%,91%,f,São Conrado,4.0,8.0,t,,São Conrado,Entire home,Entire home/apt,10,3.0,3.0,5.0,"$2,800.00",3,365,3,6,365,365,t,29,59,89,364,0,0,0,,,,,,,,,,f,4,2,2,0,
36242,36242,previous scrape,conjugado 2 quadra da praia,2022-10-11,"Rio de Janeiro, Brazil",within a day,100%,,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,,1.0,,,7,365,7,7,365,365,t,0,1,2,4,0,0,0,,,,,,,,,,t,1,1,0,0,
36247,36247,city scrape,Studio no coração de Ipanema,2017-12-04,"Rio de Janeiro, Brazil",within a day,60%,40%,f,Gávea,2.0,2.0,t,,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,097.00",5,365,5,5,365,365,t,23,42,68,342,1,1,0,2024-11-20,2024-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.77
36248,36248,city scrape,Sossego no Jardim Oceânico,2024-11-07,,within a day,100%,40%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$900.00,7,15,7,7,15,15,t,22,52,82,82,0,0,0,,,,,,,,,,f,1,1,0,0,
36252,36252,city scrape,Apê na praia de Copa/Leme,2016-07-01,"Rio de Janeiro, Brazil",within a day,82%,68%,t,Leme,3.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,"$1,450.00",4,365,1,4,365,365,t,25,55,80,355,0,0,0,,,,,,,,,,f,3,2,1,0,
36265,36265,city scrape,Junto a praia de Copacabana,2021-10-31,"State of Rio de Janeiro, Brazil",within a day,67%,37%,f,Copacabana,20.0,23.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,1.0,$255.00,5,365,3,5,365,365,t,4,30,55,145,0,0,0,,,,,,,,,,f,18,18,0,0,
36284,36284,previous scrape,Apto residencial no arpoador,2014-04-19,,within a day,100%,100%,f,Copacabana,1.0,4.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,,,5,365,5,5,365,365,t,1,5,9,9,0,0,0,,,,,,,,,,f,1,1,0,0,
36286,36286,city scrape,Quarto delícia no Desterro Ateliê - Glória,2015-10-27,"Rio de Janeiro, Brazil",within a day,50%,100%,f,Glória,1.0,2.0,t,,Santa Teresa,Private room in home,Private room,2,1.0,1.0,1.0,$350.00,1,60,1,1,60,60,t,0,29,59,334,0,0,0,,,,,,,,,,f,1,0,1,0,
36308,36308,city scrape,Apê próximo Cobal Humaitá,2023-12-05,"Rio de Janeiro, Brazil",within a day,100%,50%,f,Botafogo,1.0,1.0,f,,Botafogo,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,$750.00,2,14,2,5,14,14,t,23,53,76,166,0,0,0,,,,,,,,,,t,1,1,0,0,
36313,36313,city scrape,Casa na Rocinha,2023-04-10,,within a day,76%,50%,f,Rocinha,1.0,1.0,t,,São Conrado,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,$450.00,2,365,2,2,365,365,t,19,49,79,354,0,0,0,,,,,,,,,,f,1,1,0,0,
36327,36327,city scrape,Pé na areia,2015-09-18,"State of Rio de Janeiro, Brazil",within a day,60%,50%,f,Barra da Tijuca,2.0,2.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,"$3,571.00",3,90,1,3,90,90,t,29,59,89,89,0,0,0,,,,,,,,,,f,2,2,0,0,
36344,36344,previous scrape,kitnet do tabajaras,2024-10-07,,within a day,55%,67%,f,Copacabana,1.0,3.0,t,,Copacabana,Entire home,Entire home/apt,2,,1.0,,,1,365,1,1,365,365,t,28,58,85,360,0,0,0,,,,,,,,,,f,1,1,0,0,
36349,36349,city scrape,Suíte em apartamento térreo,2015-07-31,"Rio de Janeiro, Brazil",within a day,50%,,f,Rio Comprido,1.0,3.0,t,,Rio Comprido,Private room in rental unit,Private room,2,1.0,1.0,1.0,$107.00,2,20,2,2,20,20,t,21,51,75,75,0,0,0,,,,,,,,,,f,1,0,1,0,
36356,36356,city scrape,Suíte single em charmosa casa,2014-03-17,"Rio de Janeiro, Brazil",within a day,83%,50%,f,Santa Teresa,1.0,2.0,t,"Rio de Janeiro, Brazil",Santa Teresa,Private room in home,Private room,1,1.0,1.0,1.0,$200.00,3,15,3,3,15,15,t,1,1,12,12,0,0,0,,,,,,,,,,f,1,0,1,0,
36375,36375,city scrape,Conforto e aconchego a 2 min da praia de Ipanema,2013-11-01,"São Paulo, Brazil",within a day,100%,42%,f,Ipanema,1.0,1.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"$1,691.00",1,365,1,5,365,365,t,9,35,61,306,3,3,1,2024-11-15,2024-12-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,2.05
36386,36386,city scrape,Hotel Nacional Rio de Janeiro,2022-02-25,,within a day,100%,100%,f,São Conrado,1.0,1.0,t,,São Conrado,Room in hotel,Private room,4,1.0,1.0,4.0,$950.00,1,7,1,4,7,7,t,2,2,20,20,0,0,0,,,,,,,,,,f,1,0,1,0,
36396,36396,city scrape,Charmoso Loft com sacada e vista,2016-06-14,"Rio de Janeiro, Brazil",within a day,100%,100%,f,Centro,1.0,1.0,t,,Centro,Entire rental unit,Entire home/apt,3,2.0,1.0,2.0,$650.00,2,7,2,5,7,7,t,29,59,89,89,0,0,0,,,,,,,,,,f,1,1,0,0,
36404,36404,city scrape,Apto temporada recreio,2022-11-12,"Rio de Janeiro, Brazil",within a day,50%,0%,f,Vargem Grande,1.0,1.0,t,,Vargem Grande,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,$343.00,2,30,1,1,30,30,t,20,50,80,355,0,0,0,,,,,,,,,,f,1,1,0,0,
36409,36409,city scrape,Apartamento Garden completo,2020-01-03,"Rio de Janeiro, Brazil",within a day,80%,0%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,$941.00,2,365,2,5,365,365,t,23,53,83,88,0,0,0,,,,,,,,,,f,1,1,0,0,
36416,36416,city scrape,Apartamento no coração da Gávea,2015-12-30,"New York, NY",within a day,50%,100%,f,Gávea,1.0,1.0,t,,Gávea,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"$1,000.00",3,60,3,3,60,60,,25,55,80,355,0,0,0,,,,,,,,,,f,1,1,0,0,
36419,36419,city scrape,Ap 3 quartos e 2 banheiros a 1 quadra da praia,2016-07-12,"Rio de Janeiro, Brazil",within a day,70%,33%,f,66,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,"$1,314.00",3,7,3,3,7,7,t,9,9,21,296,0,0,0,,,,,,,,,,f,2,2,0,0,
36432,36432,city scrape,Cobertura frente mar,2018-02-27,"Rio de Janeiro, Brazil",within a day,70%,80%,f,Recreio dos Bandeirantes,2.0,9.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,2.5,2.0,2.0,"$1,928.00",2,365,2,2,365,365,t,29,35,39,314,0,0,0,,,,,,,,,,t,2,2,0,0,
36447,36447,city scrape,"Entre Ipanema e Copacabana, Luxo",2017-10-05,"Arraial do Cabo, Brazil",within a day,57%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$800.00,4,15,4,4,15,15,,22,48,78,353,0,0,0,,,,,,,,,,f,1,1,0,0,
36474,36474,city scrape,Apartamento Lins de vasconcelos,2017-01-04,"Rio de Janeiro, Brazil",within a day,100%,67%,f,Cidade Jardim Parque Estoril,5.0,6.0,t,,Lins de Vasconcelos,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,$93.00,15,90,15,15,90,90,t,30,60,90,270,0,0,0,,,,,,,,,,t,1,1,0,0,
36475,36475,city scrape,Suite hotel na Barra,2016-05-03,"Rio de Janeiro, Brazil",within a day,75%,14%,f,Barra da Tijuca,1.0,5.0,f,,Barra da Tijuca,Room in hotel,Private room,2,1.0,1.0,2.0,$359.00,3,365,3,3,365,365,t,21,51,77,352,1,1,0,2024-11-18,2024-11-18,5.0,5.0,5.0,4.0,4.0,5.0,5.0,f,1,0,1,0,0.75
36476,36476,city scrape,"Bora Bora resort, 3 quartos",2013-11-29,"Rio de Janeiro, Brazil",within a day,67%,100%,f,Barra da Tijuca,1.0,3.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,"$1,000.00",5,10,5,5,10,10,t,21,51,81,81,0,0,0,,,,,,,,,,t,1,1,0,0,
36481,36481,city scrape,Amplo estúdio coração de Ipanema,2020-09-17,"State of Rio de Janeiro, Brazil",within a day,60%,14%,f,Geriba,2.0,3.0,t,,Ipanema,Entire rental unit,Entire home/apt,2,2.0,2.0,1.0,"$1,300.00",30,90,30,30,90,90,t,7,37,67,342,0,0,0,,,,,,,,,,f,1,1,0,0,
36482,36482,city scrape,No coração de Santa Teresa!,2018-12-01,,within a day,100%,100%,f,Santa Teresa,1.0,5.0,f,,Santa Teresa,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$596.00,3,90,3,3,90,90,,29,57,80,353,0,0,0,,,,,,,,,,f,1,1,0,0,
36494,36494,city scrape,Copacabana Rio de Janeiro BR,2020-09-10,,within a day,60%,40%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$650.00,2,10,2,2,10,10,,19,49,72,72,0,0,0,,,,,,,,,,f,1,1,0,0,
36502,36502,city scrape,Casa em Copacabana,2024-09-04,,within a day,80%,74%,f,Copacabana,4.0,5.0,t,,Copacabana,Entire home,Entire home/apt,4,1.0,2.0,2.0,$800.00,2,365,2,2,365,365,t,28,58,83,358,1,1,0,2024-11-17,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,1,3,0,0.71
36505,36505,city scrape,Quarto aconchegante perto praia,2017-09-13,"Rio de Janeiro, Brazil",within a day,75%,73%,f,Recreio dos Bandeirantes,2.0,2.0,t,,Recreio dos Bandeirantes,Private room in rental unit,Private room,1,2.0,1.0,1.0,$182.00,1,365,1,1,365,365,t,26,56,86,361,0,0,0,,,,,,,,,,f,2,1,1,0,
36506,36506,city scrape,Casa de playa - Reserva grumari,2024-02-22,"Rio de Janeiro, Brazil",within a day,100%,80%,,Recreio dos Bandeirantes,8.0,8.0,t,,Recreio dos Bandeirantes,Entire home,Entire home/apt,6,2.0,3.0,4.0,"$2,300.00",5,365,5,5,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,3,2,1,0,
36529,36529,city scrape,Quarto Copa Ano Novo!,2014-09-01,"Rio de Janeiro, Brazil",within a day,50%,0%,f,Copacabana,2.0,3.0,t,,Copacabana,Private room in rental unit,Private room,2,3.0,1.0,1.0,$200.00,3,5,3,3,5,5,t,24,54,81,355,0,0,0,,,,,,,,,,f,2,0,2,0,
36530,36530,city scrape,Apartamento Perto da Praia,2017-06-26,"State of Rio Grande do Sul, Brazil",within a day,64%,57%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$274.00,1,365,1,1,365,365,t,0,3,20,294,1,1,1,2024-12-08,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.0
36542,36542,city scrape,Quarto em Copa Apê a 1 quadra!,2014-09-01,"Rio de Janeiro, Brazil",within a day,50%,0%,f,Copacabana,2.0,3.0,t,,Copacabana,Private room in rental unit,Private room,2,3.0,1.0,4.0,$250.00,3,5,3,3,5,5,t,25,55,82,357,0,0,0,,,,,,,,,,f,2,0,2,0,
36549,36549,city scrape,Aconchegante Apartamento,2014-04-09,,within a day,100%,100%,f,Catete,1.0,1.0,t,,Catete,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,$950.00,4,365,4,7,365,365,t,22,52,73,348,0,0,0,,,,,,,,,,f,1,1,0,0,
36577,36577,city scrape,Apto quarto e sala a 1 quadra da praia,2016-07-12,"Rio de Janeiro, Brazil",within a day,70%,33%,f,66,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$981.00,2,365,2,2,365,365,t,25,55,80,96,1,1,0,2024-11-18,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.73
36595,36595,city scrape,Cama de solteiro Hospedagem,2023-11-22,"Rio de Janeiro, Brazil",within a day,57%,54%,f,Recreio dos Bandeirantes,4.0,7.0,t,,Recreio dos Bandeirantes,Shared room in home,Shared room,1,1.0,,1.0,$100.00,1,365,1,1,365,365,t,23,53,83,358,0,0,0,,,,,,,,,,f,4,1,2,1,
36650,36650,city scrape,area externa terreo no leblon,2024-11-14,,within a day,80%,25%,f,Leblon,1.0,1.0,t,,Leblon,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"$1,093.00",3,365,2,28,365,365,t,14,39,69,256,0,0,0,,,,,,,,,,f,1,1,0,0,
36660,36660,city scrape,Aconchego na Domingos Ferreira,2024-11-15,,within a day,85%,67%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$886.00,2,29,2,4,29,29,t,16,23,44,134,0,0,0,,,,,,,,,,f,1,1,0,0,
36676,36676,city scrape,"Casa Blu, Quarto 1",2022-04-04,"Rio de Janeiro, Brazil",within a day,100%,25%,f,Saúde,3.0,3.0,t,,Saúde,Private room in home,Private room,2,1.5,1.0,1.0,$381.00,1,20,1,1,20,20,t,24,54,84,359,0,0,0,,,,,,,,,,f,3,0,3,0,
36678,36678,city scrape,"Casa Blu, Quarto 2",2022-04-04,"Rio de Janeiro, Brazil",within a day,100%,25%,f,Saúde,3.0,3.0,t,,Centro,Private room in home,Private room,2,1.5,1.0,1.0,$334.00,1,15,1,1,15,15,t,24,54,84,359,0,0,0,,,,,,,,,,f,3,0,3,0,
36690,36690,city scrape,Vista para o Pão de Açúcar 3,2016-02-06,"Rio de Janeiro, Brazil",within a day,100%,50%,f,Laranjeiras,4.0,4.0,t,,Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,1.0,$330.00,2,365,2,5,365,365,t,23,53,83,83,0,0,0,,,,,,,,,,f,3,0,3,0,
36713,36713,city scrape,Lindo Ap  na Trancarioca.,2015-06-02,"Goiânia, Brazil",within a day,70%,100%,f,Penha Circular,1.0,1.0,t,,Penha Circular,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$331.00,1,365,1,1,365,365,t,25,55,85,360,0,0,0,,,,,,,,,,f,1,1,0,0,
36734,36734,city scrape,Eventos - Aniversários - Festa,2024-04-01,,within a day,60%,80%,f,Copacabana,5.0,6.0,t,,Centro,Tiny home,Entire home/apt,16,1.0,0.0,1.0,"$1,429.00",1,365,1,1,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,5,5,0,0,
36740,36740,city scrape,Quarto confortável em Botafogo,2016-10-17,"Rio de Janeiro, Brazil",within a day,100%,25%,f,Botafogo,1.0,2.0,f,,Botafogo,Private room in rental unit,Private room,2,1.0,1.0,1.0,$360.00,1,20,1,3,20,20,t,1,1,1,42,0,0,0,,,,,,,,,,f,1,0,1,0,
36741,36741,city scrape,Apart-hotel na Barra da Tijuca no RJ - Bare Amazon,2018-10-02,"Manaus, Brazil",within a day,80%,98%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,$310.00,2,365,2,2,365,365,t,21,48,75,350,0,0,0,,,,,,,,,,f,1,1,0,0,
36746,36746,city scrape,Stunning Copacabana View,2020-02-05,"State of Rio de Janeiro, Brazil",within a day,100%,100%,f,Copacabana,1.0,1.0,f,,Copacabana,Entire rental unit,Entire home/apt,6,2.5,3.0,4.0,"$5,500.00",3,60,3,3,60,60,t,24,54,62,62,0,0,0,,,,,,,,,,f,1,1,0,0,
36768,36768,city scrape,Apartamento confortável,2024-01-02,,within a day,70%,0%,f,Itanhangá,1.0,1.0,t,,Itanhangá,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,$429.00,1,365,1,1,365,365,t,19,49,79,354,0,0,0,,,,,,,,,,f,1,1,0,0,
36769,36769,city scrape,Exclusiva suite em Vargem Grande,2021-11-26,"Rio de Janeiro, Brazil",within a day,50%,50%,f,Vargem Grande,3.0,3.0,f,,Vargem Grande,Private room in guesthouse,Private room,1,1.0,1.0,1.0,$400.00,1,365,1,1,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,3,1,2,0,
36783,36783,previous scrape,Copacabana Atlântica Frente Mar,2024-09-03,,within a day,71%,6%,f,Copacabana,3.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,7,,3.0,,,1,365,1,1,365,365,t,6,28,58,333,0,0,0,,,,,,,,,,f,3,3,0,0,
36799,36799,city scrape,Apartamento próximo ao Maracanã  réveillon,2017-10-19,"Rio de Janeiro, Brazil",within a day,100%,,f,Sampaio,1.0,1.0,t,,Sampaio,Private room in rental unit,Private room,3,1.0,1.0,1.0,$500.00,3,5,3,3,5,5,,30,60,90,365,0,0,0,,,,,,,,,,f,1,0,1,0,
36808,36808,city scrape,Hospitalidade e segurança.,2024-11-20,"Rio de Janeiro, Brazil",within a day,88%,100%,f,Botafogo,1.0,1.0,t,,Humaitá,Private room in rental unit,Private room,2,1.0,1.0,2.0,$296.00,1,30,1,1,30,30,t,29,36,36,306,0,0,0,,,,,,,,,,f,1,0,1,0,
36825,36825,city scrape,Casa em campo grande,2024-11-20,"Rio de Janeiro, Brazil",within a day,76%,0%,f,Senador Vasconcelos,1.0,1.0,t,,Senador Vasconcelos,Entire home,Entire home/apt,4,1.0,1.0,1.0,$106.00,3,1125,3,3,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
36826,36826,city scrape,Studio charmoso no Arpoador,2016-06-05,"State of Rio de Janeiro, Brazil",within a day,80%,22%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$539.00,2,365,2,2,365,365,t,16,46,70,70,0,0,0,,,,,,,,,,f,1,1,0,0,
36842,36842,city scrape,Copacabana Beach • 2/4 • casa/vila (6 pessoas),2021-06-25,"Rio de Janeiro, Brazil",within a day,66%,26%,f,Copacabana,3.0,3.0,t,,Copacabana,Private room in villa,Private room,4,1.0,2.0,4.0,$643.00,1,365,1,1,365,365,t,27,57,87,361,2,2,1,2024-11-25,2024-12-08,3.0,3.0,3.0,3.0,3.0,3.0,3.0,f,3,0,3,0,1.76
36849,36849,city scrape,Stúdio em Copacabana,2023-03-03,,within a day,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$714.00,4,365,4,4,365,365,t,2,2,2,182,0,0,0,,,,,,,,,,f,1,1,0,0,
36856,36856,city scrape,Casa de playa- Grumari,2024-02-22,"Rio de Janeiro, Brazil",within a day,100%,80%,,Recreio dos Bandeirantes,8.0,8.0,t,,Recreio dos Bandeirantes,Entire guesthouse,Entire home/apt,5,1.0,2.0,3.0,$650.00,5,365,5,5,365,365,t,3,33,63,338,0,0,0,,,,,,,,,,f,3,2,1,0,
36888,36888,city scrape,Apartamento aconchegante,2019-01-10,"Rio de Janeiro, Brazil",within a day,50%,100%,f,Vila Kosmos,1.0,2.0,t,,Vila Kosmos,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,$250.00,1,365,1,1,365,365,t,23,53,57,90,0,0,0,,,,,,,,,,f,1,1,0,0,
36891,36891,city scrape,Loft em Sobrado Histórico,2019-06-25,,within a day,100%,75%,f,Centro,1.0,1.0,t,,Centro,Private room in townhouse,Private room,3,3.0,,2.0,$120.00,1,365,1,1,365,365,t,22,52,77,352,0,0,0,,,,,,,,,,f,1,0,1,0,
