,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
32700,32700,city scrape,Apartamento 300m do Rock in Rio,2022-03-28,,,,100%,f,Jacarepaguá,1.0,1.0,f,,Jacarepaguá,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,"$3,000.00",1,365,1,1,365,365,t,30,60,90,365,1,1,0,2024-09-15,2024-09-15,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.29
32800,32800,city scrape,Apartamento para o Rock in Rio,2016-04-28,"State of Rio de Janeiro, Brazil",,,0%,f,Jacarepaguá,1.0,1.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,1.0,1.0,$800.00,3,25,3,3,25,25,t,29,59,89,89,0,0,0,,,,,,,,,,f,1,1,0,0,
32900,32900,city scrape,Jóia de Botafago,2022-12-15,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$794.00,2,365,2,2,365,365,t,1,1,25,299,4,4,2,2024-11-19,2024-12-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,3.0
33000,33000,city scrape,Quarto Deluxe Vista da Montanha,2023-10-02,,within a day,50%,,f,São Conrado,1.0,2.0,f,,Vidigal,Private room in rental unit,Private room,3,1.0,1.0,2.0,$930.00,1,365,1,1,365,365,t,25,55,85,360,0,0,0,,,,,,,,,,f,1,0,1,0,
33100,33100,city scrape,Suíte perto da praia do Leme,2024-08-25,,within a day,67%,75%,f,Leme,1.0,1.0,t,,Leme,Private room in rental unit,Private room,2,1.0,1.0,2.0,$210.00,2,7,2,2,7,7,t,21,34,34,305,2,2,0,2024-09-15,2024-09-22,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.57
33200,33200,city scrape,Apartment 1 block from Copacabana Beach,2016-02-16,"Rio de Janeiro, Brazil",,,,f,,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,2.0,1.0,3.0,"$1,360.00",2,120,2,5,120,120,t,26,56,86,174,1,1,0,2024-11-20,2024-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.77
33300,33300,city scrape,Loft no coração de Copacabana,2024-05-20,,within an hour,100%,92%,f,Copacabana,10.0,10.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$541.00,1,365,1,7,365,365,t,8,28,47,47,8,8,2,2024-09-09,2024-12-09,4.5,4.63,4.88,4.5,4.75,4.88,4.38,t,10,10,0,0,2.16
33400,33400,city scrape,Apto  Ipanema Posto 10,2023-09-23,"Rio de Janeiro, Brazil",within an hour,100%,92%,t,Copacabana,7.0,7.0,t,,Ipanema,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"$1,350.00",4,45,4,5,45,45,t,12,42,72,76,14,14,2,2024-09-08,2024-12-16,4.93,5.0,4.86,5.0,5.0,5.0,4.79,f,7,7,0,0,3.75
33500,33500,city scrape,Cobertura horizontal charmosa,2018-06-08,"São Paulo, Brazil",within a few hours,100%,100%,t,Flamengo,1.0,1.0,t,,Flamengo,Entire rental unit,Entire home/apt,6,3.0,2.0,2.0,"$1,357.00",1,1125,1,1,1125,1125,t,8,30,46,295,22,22,3,2024-09-08,2024-12-08,5.0,4.95,5.0,5.0,5.0,5.0,4.95,f,1,1,0,0,5.95
33600,33600,city scrape,Ilha da Gigóia  na Barra da Tijuca praias e tudo,2024-09-03,,within a few hours,90%,71%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$429.00,2,365,2,2,365,365,t,24,54,81,356,0,0,0,,,,,,,,,,f,1,1,0,0,
33700,33700,city scrape,mini kitnete privativa mobiliada lapa santa teresa,2013-09-11,"Rio de Janeiro, Brazil",within a few hours,100%,89%,f,Santa Teresa,4.0,6.0,f,,Santa Teresa,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$120.00,3,720,3,3,720,720,t,0,0,11,286,1,1,0,2024-09-15,2024-09-15,3.0,3.0,2.0,3.0,5.0,4.0,3.0,f,4,2,2,0,0.29
33800,33800,city scrape,Estúdio 3min Praia de Copacabana,2014-06-07,"Rio de Janeiro, Brazil",within an hour,100%,100%,,Copacabana,3.0,3.0,f,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,"$1,300.00",2,365,2,5,365,365,t,3,12,20,78,0,0,0,,,,,,,,,,f,2,2,0,0,
33900,33900,city scrape,Há apenas 1km do Rock in Rio,2021-11-24,,within an hour,100%,0%,f,Barra da Tijuca,3.0,3.0,t,,Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,1.0,$144.00,2,15,2,2,15,15,t,29,59,89,89,0,0,0,,,,,,,,,,f,3,0,3,0,
34000,34000,city scrape,Modern Studio with  stunning view and close Metro,2018-09-27,"State of Rio de Janeiro, Brazil",within an hour,93%,54%,f,Flamengo,4.0,4.0,t,,Santa Teresa,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$557.00,5,1125,5,7,1125,1125,t,1,1,13,288,3,3,1,2024-10-06,2024-12-01,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,3,3,0,0,1.08
34100,34100,city scrape,Praia da Barra Proximo ao Posto 4,2014-04-13,"Rio de Janeiro, Brazil",within a few hours,93%,91%,,Ipanema,7.0,16.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$800.00,3,365,3,10,365,365,t,4,33,63,153,3,3,1,2024-11-11,2024-12-13,4.33,4.67,4.0,5.0,5.0,5.0,4.67,f,5,5,0,0,1.91
34200,34200,city scrape,Apto moderno perto da praia,2024-09-13,,within an hour,100%,88%,f,Recreio dos Bandeirantes,3.0,3.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,1.0,1.0,1.0,$483.00,1,365,1,10,365,365,t,22,52,82,172,2,2,0,2024-09-22,2024-10-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.62
34300,34300,city scrape,Quarto com cama queen e banheiro exclusivos.,2021-03-21,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$445.00,3,365,1,7,365,365,t,5,16,39,67,1,1,1,2024-12-11,2024-12-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,0,2,0,1.0
34400,34400,city scrape,Apartamento em Copacabana,2023-08-20,,within a few hours,90%,91%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,3.0,3.0,4.0,"$1,293.00",3,365,3,3,365,365,t,23,53,56,56,2,2,0,2024-11-15,2024-11-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.36
34500,34500,city scrape,Quarto solteiro em copacabana,2019-04-21,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,4.0,4.0,f,,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,1.0,$286.00,2,10,2,5,10,10,t,5,5,5,5,0,0,0,,,,,,,,,,t,4,0,4,0,
34600,34600,city scrape,Residence Wyndham Horizon,2018-07-29,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Barra da Tijuca,6.0,6.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"$1,240.00",3,30,3,5,30,30,t,5,27,57,98,4,4,1,2024-10-14,2024-12-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,5,0,0,1.6
34700,34700,city scrape,01 quarto Todo mobiliado.,2024-10-01,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Lapa,1.0,1.0,t,,Centro,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$221.00,2,365,2,2,365,365,,21,50,77,352,0,0,0,,,,,,,,,,f,1,1,0,0,
34800,34800,city scrape,axé 604,2020-02-05,"Rio de Janeiro, Brazil",within an hour,83%,25%,f,Laranjeiras,1.0,2.0,t,,Laranjeiras,Private room in rental unit,Private room,1,0.5,1.0,1.0,$214.00,1,365,1,1,365,365,t,29,59,88,363,0,0,0,,,,,,,,,,f,1,0,1,0,
34900,34900,city scrape,Studio Brasileiríssimo do Mário,2014-10-15,"Rio de Janeiro, Brazil",within an hour,100%,83%,t,Leme,6.0,6.0,t,,Leme,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$891.00,1,90,1,6,90,90,t,6,10,38,38,7,7,3,2024-10-15,2024-12-24,5.0,5.0,4.86,5.0,5.0,5.0,4.71,f,6,6,0,0,2.8
35000,35000,city scrape,Apartamento Padrão/ Mobiliado,2021-01-27,,a few days or more,40%,11%,f,Cidade Nova,1.0,1.0,t,,Cidade Nova,Private room in rental unit,Private room,1,0.5,1.0,1.0,$99.00,1,365,1,1,365,365,t,23,53,83,173,1,1,1,2024-11-28,2024-11-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,1.0
35100,35100,city scrape,Studio Porto Maravilha 7,2015-12-18,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Flamengo,18.0,18.0,t,,Centro,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$407.00,3,60,3,4,1125,1125,t,26,56,81,171,3,3,0,2024-10-13,2024-11-25,5.0,5.0,5.0,5.0,5.0,4.67,5.0,t,16,16,0,0,1.18
35200,35200,city scrape,Incrível vista para o Mar e a Montanha!,2018-04-23,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire serviced apartment,Entire home/apt,2,1.0,1.0,2.0,$979.00,3,30,3,5,30,30,t,2,13,29,297,1,1,1,2024-12-03,2024-12-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.0
35300,35300,city scrape,Copacabana Central 5 (barraca num quarto aberto),2017-02-17,"Rio de Janeiro, Brazil",within a few hours,100%,99%,t,Copacabana,5.0,6.0,t,"Rio de Janeiro, Brazil",Copacabana,Shared room in rental unit,Shared room,2,1.0,1.0,0.0,$70.00,2,15,2,2,15,15,t,17,46,68,339,1,1,0,2024-11-05,2024-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,0,4,1,0.56
35400,35400,city scrape,Apto com excelente localização em Copa!,2014-05-18,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$450.00,5,365,2,5,365,365,t,16,43,64,339,1,1,0,2024-11-19,2024-11-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.75
35500,35500,city scrape,Modernidade e Luxo em Ipanema,2014-01-15,"Rio de Janeiro, Brazil",within an hour,91%,84%,t,Leme,14.0,70.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,2.5,2.0,3.0,"$2,971.00",3,365,3,5,365,365,t,26,56,86,86,1,1,0,2024-11-18,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,9,9,0,0,0.73
35600,35600,city scrape,Apartamento aconchegante!,2024-10-18,,,,,f,Copacabana,1.0,4.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$781.00,2,365,2,2,365,365,,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
35700,35700,city scrape,Lindo sítio em Ilha de Guaratiba,2017-11-26,,within an hour,100%,,f,Ilha de Guaratiba,1.0,2.0,t,,Guaratiba,Entire home,Entire home/apt,16,8.0,6.0,20.0,"$3,750.00",1,365,1,1,365,365,t,26,56,82,172,0,0,0,,,,,,,,,,t,1,1,0,0,
35800,35800,city scrape,Apartamento em Copacabana,2018-01-13,,within an hour,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$631.00,3,90,3,3,90,90,t,7,30,52,327,0,0,0,,,,,,,,,,f,1,1,0,0,
35900,35900,city scrape,Estúdio em ótima localização em Ipanema c/ ar,2014-07-21,"Rio de Janeiro, Brazil",within an hour,100%,63%,t,Ipanema,5.0,7.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,107.00",1,365,1,5,365,365,t,17,44,74,349,8,8,2,2024-11-12,2024-12-21,5.0,5.0,5.0,5.0,5.0,5.0,4.88,f,4,2,2,0,5.11
36000,36000,city scrape,Cozy renovated studio two blocks from the beach,2016-02-06,"Rio de Janeiro, Brazil",within an hour,98%,97%,t,Portuguesa,35.0,51.0,f,,Copacabana,Entire condo,Entire home/apt,4,1.0,0.0,2.0,$324.00,3,365,3,5,365,365,t,12,42,72,76,1,1,0,2024-11-18,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,28,27,0,1,0.73
36100,36100,city scrape,Ap próximo ao Aterro do Flamengo,2017-10-02,"Rio de Janeiro, Brazil",within a few hours,100%,71%,f,Catete,1.0,2.0,t,,Catete,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$446.00,5,365,5,6,365,365,t,25,55,77,241,2,2,1,2024-11-17,2024-12-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.43
36200,36200,city scrape,Apto Jardim Oceânico Barra,2016-03-21,"Rio de Janeiro, Brazil",within a few hours,100%,0%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,3.0,2.0,4.0,"$1,200.00",7,365,7,7,365,365,t,29,59,83,83,0,0,0,,,,,,,,,,f,1,1,0,0,
36300,36300,city scrape,Excelente apto beira-mar-Barra da Tijuca,2018-09-09,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Botafogo,16.0,18.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,3,2.0,1.0,2.0,$705.00,1,90,1,5,90,90,t,10,26,26,26,1,1,1,2024-12-16,2024-12-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,15,15,0,0,1.0
36400,36400,city scrape,"Copacabana 450m da praia | A/C, Wi-Fi e Smart TV",2016-07-01,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,t,Catete,33.0,35.0,f,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,300.00",1,365,2,4,365,365,t,12,42,72,131,4,4,3,2024-11-25,2024-12-24,5.0,5.0,4.75,5.0,5.0,5.0,4.75,t,33,33,0,0,3.53
36500,36500,city scrape,Apartamento Rio de Janeiro,2023-11-28,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Barra da Tijuca,1.0,2.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$331.00,2,30,2,3,30,30,t,19,19,29,29,2,2,1,2024-11-23,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.71
36600,36600,city scrape,Rio imperial moderno,2020-05-22,"Rio de Janeiro, Brazil",within an hour,100%,93%,t,Copacabana,3.0,3.0,t,,São Cristóvão,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$342.00,2,365,2,5,365,365,t,17,47,70,157,4,4,3,2024-11-24,2024-12-25,4.5,4.5,4.5,4.5,5.0,4.25,5.0,f,3,3,0,0,3.53
36700,36700,city scrape,1233 - Barrabella Residencial,2024-06-03,,within an hour,91%,67%,f,Barra da Tijuca,27.0,27.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$421.00,2,365,2,2,365,365,t,3,33,34,47,0,0,0,,,,,,,,,,f,25,25,0,0,
36800,36800,city scrape,Apartamento Ipanema - 300m praia,2015-12-15,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Ipanema,1.0,1.0,f,,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$430.00,5,30,5,5,1125,1125,t,0,15,35,39,0,0,0,,,,,,,,,,f,1,1,0,0,
36900,36900,city scrape,GAYA rio sunset,2019-09-27,"State of Rio de Janeiro, Brazil",,,,f,Copacabana,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$2,400.00",1,365,1,1,365,365,,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
37000,37000,city scrape,Apartamento espaçoso entre Copacabana e Ipanema,2014-04-18,"Rio, Brazil",within a few hours,75%,0%,f,Copacabana,2.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,2.5,2.0,3.0,$800.00,3,30,3,3,1125,1125,t,8,12,12,12,0,0,0,,,,,,,,,,t,2,1,1,0,
37100,37100,city scrape,Apartamento temporada,2024-06-02,"Rio de Janeiro, Brazil",within an hour,83%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"$1,470.00",1,365,1,1,365,365,t,0,18,25,299,0,0,0,,,,,,,,,,f,1,1,0,0,
37200,37200,city scrape,Hostel Cantinho da Família,2017-01-04,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Praça da Bandeira,12.0,12.0,t,,Praça da Bandeira,Shared room in guesthouse,Shared room,1,2.0,,1.0,$234.00,1,365,1,1,365,365,t,30,60,80,355,1,1,1,2024-12-22,2024-12-22,4.0,3.0,3.0,5.0,5.0,5.0,4.0,t,11,3,6,1,1.0
37300,37300,city scrape,Ap. para até 6 pessoas com garagem - Tijuca,2016-03-14,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Andaraí,2.0,12.0,t,,Andaraí,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$934.00,2,365,1,5,1,365,t,24,50,67,342,1,1,1,2024-12-22,2024-12-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.0
37400,37400,city scrape,Premium Lux 11ºAndar Vista Réveillon,2015-12-05,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,12.0,12.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"$3,829.00",2,365,2,6,365,365,t,22,52,79,352,3,3,3,2024-12-03,2024-12-16,5.0,5.0,5.0,5.0,5.0,4.67,4.67,t,12,12,0,0,3.0
37500,37500,city scrape,"Best , o melhor Arpoador Ever!",2015-10-07,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,f,Porto Belo,2.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"$1,747.00",6,180,6,8,180,180,t,19,30,58,153,3,3,3,2024-12-11,2024-12-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,3.0
37600,37600,city scrape,Loft casarão,2018-04-14,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,Botafogo,3.0,6.0,t,,Botafogo,Entire home,Entire home/apt,4,1.0,1.0,2.0,$502.00,1,365,1,5,365,365,t,15,38,63,338,3,3,3,2024-12-08,2024-12-20,4.67,5.0,5.0,5.0,5.0,5.0,5.0,f,3,1,2,0,3.0
37700,37700,city scrape,copa pertinho da praia,2018-04-05,"State of Rio de Janeiro, Brazil",within an hour,100%,96%,f,Copacabana,2.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,"$1,386.00",5,365,5,5,365,365,t,25,55,79,351,0,0,0,,,,,,,,,,t,2,2,0,0,
37800,37800,city scrape,Studio Completo no Centro | 1102,2023-06-16,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Centro,9.0,9.0,t,,Centro,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$366.00,1,365,1,1,365,365,t,19,49,74,349,0,0,0,,,,,,,,,,f,6,6,0,0,
37900,37900,city scrape,"Rio de sol, de céu, de mar",2018-12-10,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,f,Centro,1.0,1.0,f,,Centro,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,$550.00,1,30,1,1,30,30,,27,57,83,358,0,0,0,,,,,,,,,,f,1,1,0,0,
38000,38000,city scrape,Linda Cobertura no Recreio,2019-12-14,"Campinas, Brazil",within a day,100%,,f,Recreio dos Bandeirantes,1.0,2.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,8,5.0,3.0,5.0,"$3,000.00",2,365,2,6,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
38100,38100,city scrape,Aluguel Barra da Tijuca,2020-09-02,,within an hour,98%,58%,f,Barra da Tijuca,2.0,3.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,3,2.0,1.0,1.0,$471.00,1,365,1,5,365,365,t,0,0,6,24,0,0,0,,,,,,,,,,f,2,2,0,0,
38200,38200,city scrape,Centro-Casal-Cama Queen-Lindo Apt Rio de Janeiro,2023-11-20,,within an hour,100%,99%,t,Centro,10.0,11.0,t,,Centro,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$597.00,2,60,1,7,1125,1125,t,10,36,56,56,0,0,0,,,,,,,,,,t,10,10,0,0,
38300,38300,city scrape,Apartamento Vista Mar na Barra,2021-03-29,"Rio de Janeiro, Brazil",within an hour,98%,81%,t,Barra da Tijuca,4.0,4.0,f,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"$1,084.00",7,365,7,7,365,365,t,25,55,85,360,0,0,0,,,,,,,,,,f,4,4,0,0,
38400,38400,city scrape,Apartamento na quadra da praia!,2016-02-06,"Rio de Janeiro, Brazil",within an hour,98%,97%,t,Portuguesa,35.0,51.0,f,,Copacabana,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,"$1,150.00",3,365,3,4,365,365,t,13,18,18,18,0,0,0,,,,,,,,,,f,28,27,0,1,
38500,38500,city scrape,Charmosa coberturinha no centro,2014-06-09,"Rio, Brazil",within an hour,100%,70%,f,Copacabana,2.0,2.0,t,,Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$196.00,3,365,3,6,365,365,t,3,3,23,298,0,0,0,,,,,,,,,,f,2,2,0,0,
38600,38600,city scrape,Apartamento próximo a praia,2023-01-22,,within an hour,100%,33%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$799.00,5,365,5,5,365,365,t,12,31,54,54,0,0,0,,,,,,,,,,f,1,1,0,0,
38700,38700,city scrape,Sandy,2015-07-05,"California, United States",within a few hours,94%,29%,f,Copacabana,3.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$600.00,3,365,3,3,365,365,t,1,24,49,324,0,0,0,,,,,,,,,,f,1,1,0,0,
38800,38800,city scrape,Aconchegante Loft no Flamengo,2020-07-20,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Leblon,2.0,2.0,t,,Flamengo,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$600.00,2,20,2,5,20,20,t,19,47,72,72,0,0,0,,,,,,,,,,f,2,2,0,0,
38900,38900,city scrape,"Copa - entre natureza, mar, metrô e gastronomia",2024-05-03,"Rio de Janeiro, Brazil",within an hour,100%,78%,t,Copacabana,6.0,9.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,$284.00,3,30,3,3,30,30,t,0,0,1,1,0,0,0,,,,,,,,,,f,6,6,0,0,
39000,39000,city scrape,Apartamento Ipanema,2016-12-30,"Rio de Janeiro, Brazil",within a day,58%,43%,f,Ipanema,2.0,3.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"$1,714.00",1,365,1,5,365,365,t,5,5,5,5,0,0,0,,,,,,,,,,f,2,1,1,0,
39100,39100,city scrape,"Cobertura com Piscina e Churrasqueira, 2 quartos.",2017-10-20,,,,,f,Vaz Lobo,1.0,1.0,f,,Vaz Lobo,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,"$1,500.00",1,365,1,1,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,1,0,0,
39200,39200,city scrape,Apartamento Novo na Lapa,2019-03-05,"State of Rio de Janeiro, Brazil",,,,f,Lapa,1.0,1.0,t,"Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$410.00,4,8,4,4,8,8,t,30,60,90,90,0,0,0,,,,,,,,,,t,1,1,0,0,
39300,39300,city scrape,Elegance and Sea View | FDM 7/64,2013-04-19,"Rio de Janeiro, Brazil",within an hour,98%,99%,f,Vidigal,247.0,431.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,8,3.0,3.0,4.0,"$2,719.00",2,90,2,5,90,90,t,22,52,82,356,0,0,0,,,,,,,,,,t,241,241,0,0,
39400,39400,city scrape,Copacabana Quarto e Sala,2022-12-08,"Rio de Janeiro, Brazil",within a few hours,73%,44%,f,Copacabana,6.0,8.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"$1,200.00",1,365,1,1,365,365,t,24,54,84,359,0,0,0,,,,,,,,,,f,5,5,0,0,
