,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,precio_usd
36804,36804,city scrape,Penthouse on Barra da Tijuca,2017-01-30,"Rio de Janeiro, Brazil",within an hour,98%,97%,f,Ipanema,47.0,90.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,2095.0,2,45,2,5,45,45,t,10,31,54,115,0,0,0,,,,,,,,,,f,21,20,1,0,,356.15000000000003
36805,36805,city scrape,Apartamento Completo e Pet-Friendly 5min da Praia,2016-05-27,,within an hour,90%,74%,f,Copacabana,3.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,0.0,0.0,1.0,1216.0,1,365,1,7,365,365,t,0,24,49,257,0,0,0,,,,,,,,,,t,3,3,0,0,,206.72000000000003
36812,36812,city scrape,Rio&Poesia,2023-09-20,"Watchung, NJ",within a few hours,100%,59%,f,Catete,2.0,2.0,t,,Catete,Entire rental unit,Entire home/apt,6,1.0,1.0,2.0,926.0,2,365,2,2,365,365,t,26,56,82,357,0,0,0,,,,,,,,,,f,2,1,1,0,,157.42000000000002
36818,36818,city scrape,Amazing Copacabana - 5 Guests Beach and comfort,2015-03-28,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,83.0,94.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,1470.0,2,90,2,4,90,90,t,9,24,52,303,0,0,0,,,,,,,,,,t,73,71,2,0,,249.9
36820,36820,city scrape,Apartamento,2024-11-18,,within a few hours,100%,,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.5,2.0,4.0,900.0,5,5,5,5,5,5,t,28,58,88,88,0,0,0,,,,,,,,,,t,1,1,0,0,,153.0
36821,36821,city scrape,3 suites with partial sea view on Rita Ludolf St,2015-06-20,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Leblon,26.0,29.0,t,"Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,8,3.5,3.0,4.0,4927.0,4,90,4,6,90,90,t,23,23,50,325,1,1,1,2024-12-06,2024-12-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,26,26,0,0,1.0,837.59
36829,36829,city scrape,Apartamento pé na areia vista mar Copacabana,2024-01-03,"Rio de Janeiro, Brazil",within an hour,98%,64%,t,Copacabana,10.0,10.0,t,,Copacabana,Entire rental unit,Entire home/apt,8,2.0,2.0,3.0,1757.0,3,365,3,7,365,365,t,22,52,82,171,0,0,0,,,,,,,,,,f,10,9,1,0,,298.69
36832,36832,city scrape,Panoramic Rooftop | Sea View BBQ,2011-03-16,"Rio, Brazil",within a few hours,100%,,f,Barra da Tijuca,1.0,4.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,1474.0,2,365,2,2,365,365,t,27,57,87,362,0,0,0,,,,,,,,,,f,1,1,0,0,,250.58
36835,36835,city scrape,3 Bedrooms - Ipanema Elegance,2015-06-07,"Buenos Aires, Argentina",within an hour,100%,100%,t,Palermo,15.0,15.0,t,,Ipanema,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,1483.0,3,365,3,3,365,365,t,10,30,49,323,3,3,3,2024-11-28,2024-12-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,3.0,252.11
36839,36839,city scrape,Ipanema ou Copacabana - Escolha Você,2023-11-12,,within a few hours,100%,67%,f,Ipanema,1.0,1.0,t,,Ipanema,Entire rental unit,Entire home/apt,5,1.0,1.0,6.0,857.0,2,365,2,7,365,365,t,24,54,70,345,0,0,0,,,,,,,,,,f,1,1,0,0,,145.69
36840,36840,city scrape,Seu segundo Lar em Copacabana!,2015-06-22,"Rio de Janeiro, Brazil",within an hour,100%,99%,,Copacabana,7.0,8.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,7,2.0,3.0,5.0,1933.0,1,90,1,5,90,1125,t,4,22,45,269,4,4,3,2024-11-23,2024-12-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,5,0,0,3.33,328.61
36845,36845,city scrape,Reveillon no Leme / 80m da Praia!,2015-03-23,"Rio de Janeiro, Brazil",within an hour,100%,83%,f,Copacabana,5.0,7.0,t,"Rio de Janeiro, Brazil",Leme,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,623.0,4,365,4,5,365,365,t,15,45,68,158,0,0,0,,,,,,,,,,f,4,2,2,0,,105.91000000000001
36850,36850,city scrape,Apto amplo e aconchegante no Rio,2019-09-30,"Rio de Janeiro, Brazil",within an hour,80%,75%,f,Vila Isabel,1.0,1.0,t,,Vila Isabel,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,693.0,1,365,1,1,365,365,t,18,18,24,50,0,0,0,,,,,,,,,,f,1,1,0,0,,117.81
36853,36853,city scrape,921 - Barrabella Residencial,2024-06-03,,within an hour,91%,67%,f,Barra da Tijuca,27.0,27.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,610.0,2,365,2,5,365,365,t,0,0,30,74,1,1,1,2024-12-01,2024-12-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,25,25,0,0,1.0,103.7
36854,36854,city scrape,Cobertura charmosa a 1 quadra da praia Copacabana,2022-10-11,,within an hour,57%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,757.0,3,1125,3,4,1125,1125,t,22,52,76,76,0,0,0,,,,,,,,,,t,1,1,0,0,,128.69
36856,36856,city scrape,Casa de playa- Grumari,2024-02-22,"Rio de Janeiro, Brazil",within a day,100%,80%,,Recreio dos Bandeirantes,8.0,8.0,t,,Recreio dos Bandeirantes,Entire guesthouse,Entire home/apt,5,1.0,2.0,3.0,650.0,5,365,5,5,365,365,t,3,33,63,338,0,0,0,,,,,,,,,,f,3,2,1,0,,110.50000000000001
36858,36858,city scrape,Casa da Natureza,2016-03-16,"Rio de Janeiro, Brazil",within a few hours,100%,50%,f,Santa Teresa,1.0,2.0,t,,Santa Teresa,Entire home,Entire home/apt,10,4.0,4.0,5.0,2171.0,3,20,3,6,20,20,t,23,53,74,164,0,0,0,,,,,,,,,,f,1,1,0,0,,369.07000000000005
36860,36860,city scrape,Vila Botafogo,2024-11-19,,within an hour,100%,100%,f,Botafogo,1.0,1.0,t,,Botafogo,Entire home,Entire home/apt,5,1.5,3.0,2.0,503.0,4,30,4,4,30,30,t,22,49,69,344,0,0,0,,,,,,,,,,t,1,1,0,0,,85.51
36863,36863,city scrape,Mansão Nova e Luxuosa 4 suítes em Barra da Tijuca,2023-12-21,,,,,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire home,Entire home/apt,8,6.0,4.0,4.0,5857.0,31,365,31,31,365,365,t,27,57,87,362,0,0,0,,,,,,,,,,f,1,1,0,0,,995.69
36865,36865,previous scrape,Casa Nossa Serra e Mar,2024-11-20,,within a few hours,84%,100%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire home,Entire home/apt,10,,5.0,,,1,365,1,1,365,365,t,26,56,86,361,1,1,1,2024-12-26,2024-12-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.0,
36869,36869,city scrape,Rio Golden Copacabana,2017-02-10,"Rio de Janeiro, Brazil",within an hour,100%,57%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1543.0,2,30,2,5,30,30,t,13,27,57,237,0,0,0,,,,,,,,,,f,1,1,0,0,,262.31
36871,36871,city scrape,Casa de 4 andares em frente à praia!,2015-11-04,Brazil,within an hour,100%,100%,f,Barra da Tijuca,3.0,3.0,t,,Barra da Tijuca,Entire home,Entire home/apt,8,2.0,3.0,5.0,2043.0,3,10,2,4,1125,1125,t,24,54,84,264,5,5,5,2024-12-10,2024-12-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,1,2,0,5.0,347.31
36876,36876,city scrape,Cobertura Vista Mar c/ Piscina,2018-05-22,"Rio de Janeiro, Brazil",within an hour,93%,100%,f,Recreio dos Bandeirantes,7.0,8.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,2.0,1.0,1.0,300.0,1,60,1,1,60,60,t,16,46,76,256,0,0,0,,,,,,,,,,f,7,7,0,0,,51.00000000000001
36877,36877,city scrape,Bangalô Duplex pé na areia praia Barra Kitesurf,2024-11-19,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Barra da Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,751.0,3,60,1,8,60,60,t,19,49,56,56,0,0,0,,,,,,,,,,f,1,1,0,0,,127.67000000000002
36880,36880,city scrape,Apartment located 4 min from Leblon beach!,2015-06-20,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Leblon,26.0,29.0,t,"Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,6,2.5,3.0,3.0,2874.0,3,90,3,6,90,90,t,16,46,76,351,0,0,0,,,,,,,,,,t,26,26,0,0,,488.58000000000004
36884,36884,city scrape,Incredible House w/ Pool and Breathtaking Views,2018-12-21,"Rio de Janeiro, Brazil",within an hour,100%,82%,f,Copacabana,20.0,38.0,t,,Vidigal,Entire home,Entire home/apt,8,3.5,4.0,4.0,3027.0,3,1125,3,5,3,1125,t,20,30,54,144,0,0,0,,,,,,,,,,t,16,16,0,0,,514.59
36887,36887,city scrape,SUH Catete 05 Upper Floor House,2019-11-17,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,115.0,230.0,t,,Catete,Entire home,Entire home/apt,6,2.0,2.0,2.0,1196.0,1,365,1,5,365,365,t,27,57,82,312,1,1,0,2024-11-25,2024-11-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,113,113,0,0,0.88,203.32000000000002
36889,36889,city scrape,SUH Catete 06 Big House Metro,2019-11-17,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,115.0,230.0,t,,Catete,Entire home,Entire home/apt,14,3.5,5.0,5.0,16684.0,1,365,1,2,365,365,t,12,32,52,290,0,0,0,,,,,,,,,,t,113,113,0,0,,2836.28
36890,36890,city scrape,Cobertura Recreio Bandeirantes,2024-11-19,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,330.0,4,90,4,4,90,90,t,22,52,82,357,0,0,0,,,,,,,,,,f,1,1,0,0,,56.1
36896,36896,city scrape,"Casa na Floresta para Retiros, Eventos e Filmagens",2016-09-18,"Saquarema, Brazil",within an hour,100%,57%,,Botafogo,4.0,4.0,t,,Laranjeiras,Entire home,Entire home/apt,16,1.0,4.0,1.0,3500.0,1,2,1,1,2,2,t,28,58,88,363,0,0,0,,,,,,,,,,f,2,1,1,0,,595.0
36904,36904,city scrape,Copacabana: na quadra da praia,2021-06-25,,within an hour,100%,50%,f,Copacabana,2.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.5,2.0,2.0,423.0,10,365,3,10,365,365,t,1,1,16,22,0,0,0,,,,,,,,,,f,2,2,0,0,,71.91000000000001
36907,36907,city scrape,Apto novo 2 quartos Copacabana com ar-condicionado,2024-04-24,"Rio de Janeiro, Brazil",within an hour,100%,91%,f,Copacabana,5.0,5.0,t,,Copacabana,Entire rental unit,Entire home/apt,8,1.0,2.0,6.0,1061.0,3,90,1,5,90,90,t,11,31,56,329,2,2,2,2024-12-07,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,4,1,0,2.0,180.37
36909,36909,city scrape,Copacabana Maravillosa,2024-11-19,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,7,2.0,3.0,5.0,2100.0,5,365,1,5,365,365,t,1,2,21,296,0,0,0,,,,,,,,,,f,1,1,0,0,,357.0
36910,36910,city scrape,Copacabana apto amplo com vista mar,2018-03-26,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,3.5,3.0,5.0,4641.0,3,365,2,5,365,365,t,6,22,33,63,0,0,0,,,,,,,,,,f,1,1,0,0,,788.97
36912,36912,city scrape,Casa espaçosa Lagoa e praia,2024-11-21,"Rio de Janeiro, Brazil",within a few hours,100%,,f,Humaitá,1.0,3.0,t,,Humaitá,Entire home,Entire home/apt,6,2.0,3.0,2.0,2000.0,5,365,5,5,365,365,t,22,28,41,311,0,0,0,,,,,,,,,,t,1,1,0,0,,340.0
36913,36913,city scrape,Copacabana quadra da praia 607,2016-04-28,"Rio de Janeiro, Brazil",within an hour,100%,0%,f,Copacabana,3.0,3.0,f,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,986.0,4,365,4,5,365,365,t,30,60,84,358,0,0,0,,,,,,,,,,f,1,1,0,0,,167.62
36916,36916,city scrape,Ocean view 3bdrs at Copacabana,2021-03-11,,within a few hours,94%,78%,f,Botafogo,58.0,104.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,1757.0,3,365,3,5,365,365,t,7,22,45,130,2,2,2,2024-11-30,2024-12-04,5.0,5.0,5.0,5.0,4.5,5.0,5.0,f,44,44,0,0,2.0,298.69
36917,36917,city scrape,Apto Dias Ferreira - Leblon,2019-03-24,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Leblon,1.0,1.0,t,,Leblon,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,2571.0,2,30,2,5,30,30,t,18,48,71,346,1,1,1,2024-11-28,2024-11-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.0,437.07000000000005
36919,36919,city scrape,Spacious 3 bdrs at Copacabana.,2021-03-11,,within a few hours,94%,78%,f,Botafogo,58.0,104.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,6.0,1714.0,3,365,3,5,365,365,t,11,36,61,151,0,0,0,,,,,,,,,,f,44,44,0,0,,291.38
36924,36924,city scrape,"Vista Mar Copa - Wi-Fi, AC, 2 minutos até a praia",2016-11-06,"Rio de Janeiro, Brazil",within an hour,99%,83%,t,Ipanema,46.0,46.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,4.0,929.0,2,1125,2,7,1125,1125,t,27,57,87,173,1,1,1,2024-12-18,2024-12-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,38,38,0,0,1.0,157.93
36925,36925,city scrape,Carnaval no Rio de Janeiro,2022-10-29,"Rio de Janeiro, Brazil",within a few hours,100%,67%,f,Barra da Tijuca,2.0,3.0,t,,Barra da Tijuca,Entire home,Entire home/apt,10,7.0,4.0,6.0,3000.0,5,10,5,5,10,10,t,7,7,33,308,0,0,0,,,,,,,,,,f,2,2,0,0,,510.00000000000006
36927,36927,city scrape,Apartamento 3 quartos Copacabana,2016-12-15,"Rio de Janeiro, Brazil",within a few hours,100%,50%,f,Copacabana,2.0,6.0,t,,Copacabana,Entire rental unit,Entire home/apt,10,2.0,3.0,6.0,1700.0,4,30,4,4,30,30,t,29,59,83,358,0,0,0,,,,,,,,,,f,2,2,0,0,,289.0
36929,36929,city scrape,Apartamento em Vargem Grande,2020-05-03,"Rio de Janeiro, Brazil",within an hour,100%,76%,f,Recreio dos Bandeirantes,11.0,12.0,t,,Vargem Grande,Entire rental unit,Entire home/apt,7,1.0,2.0,2.0,479.0,2,365,2,2,365,365,t,25,55,85,360,0,0,0,,,,,,,,,,f,9,9,0,0,,81.43
36938,36938,city scrape,"Refúgio da ilha: 6 suítes, piscina e churrasqueira",2014-03-19,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Laranjeiras,32.0,41.0,t,,Barra da Tijuca,Entire home,Entire home/apt,16,8.0,7.0,5.0,4187.0,7,365,2,7,365,365,t,25,55,85,349,3,3,3,2024-12-04,2024-12-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,31,31,0,0,3.0,711.7900000000001
36942,36942,city scrape,AP localização privilegiada,2021-05-28,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,1296.0,2,365,2,5,365,365,t,6,10,33,308,0,0,0,,,,,,,,,,f,1,1,0,0,,220.32000000000002
36950,36950,city scrape,Kariza’s Sweet Beach Home,2022-07-09,"Rio de Janeiro, Brazil",within a few hours,98%,80%,f,São Conrado,4.0,7.0,t,,São Conrado,Entire home,Entire home/apt,16,2.5,3.0,5.0,2600.0,1,365,1,1,365,365,t,22,52,74,349,0,0,0,,,,,,,,,,f,4,2,2,0,,442.00000000000006
36953,36953,city scrape,Lindo AP mobiliado no Recreio,2022-11-20,,within a few hours,63%,33%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,800.0,4,365,4,4,365,365,t,25,55,85,360,0,0,0,,,,,,,,,,f,1,1,0,0,,136.0
36955,36955,city scrape,apartamento praia 599,2021-03-31,,within an hour,100%,41%,f,Copacabana,74.0,76.0,f,,Copacabana,Entire rental unit,Entire home/apt,8,2.0,3.0,3.0,3071.0,3,365,3,3,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,73,73,0,0,,522.07
36958,36958,city scrape,Flamengo 2 quartos varanda vista,2015-12-29,"Rio de Janeiro, Brazil",within an hour,100%,94%,t,Leblon,3.0,4.0,t,,Flamengo,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,816.0,3,365,3,6,365,365,t,16,46,67,101,0,0,0,,,,,,,,,,f,2,2,0,0,,138.72
36963,36963,city scrape,Casa venda/aluguel Melhor valor Reserva Itanhangá!,2014-04-15,"Rio de Janeiro, Brazil",within a few hours,93%,5%,f,Joá,93.0,138.0,t,,Itanhangá,Entire home,Entire home/apt,8,7.0,5.0,1.0,5600.0,5,365,5,5,365,365,t,28,58,88,363,0,0,0,,,,,,,,,,f,82,81,1,0,,952.0000000000001
36964,36964,city scrape,AP Confortável e bem localizado,2021-11-16,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Rio Comprido,2.0,2.0,t,,Rio Comprido,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,320.0,2,365,2,2,365,365,t,25,55,80,355,0,0,0,,,,,,,,,,t,2,2,0,0,,54.400000000000006
36968,36968,city scrape,Apartamento a 150mts da Praia,2020-01-03,"Rio de Janeiro, Brazil",within a day,67%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,7,1.0,2.0,4.0,2214.0,1,365,1,5,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,,376.38000000000005
36970,36970,city scrape,Sinta-se em casa a 100m do mar!,2017-11-06,"Rio de Janeiro, Brazil",within a day,100%,,f,Leblon,1.0,1.0,f,,Leblon,Entire rental unit,Entire home/apt,6,3.0,3.0,4.0,5630.0,2,30,2,2,1125,1125,t,6,6,18,44,0,0,0,,,,,,,,,,t,1,1,0,0,,957.1
36971,36971,city scrape,Reveillon! Greenwood Park Excelente casa 4 qts,2014-04-15,"Rio de Janeiro, Brazil",within a few hours,93%,5%,f,Joá,93.0,138.0,t,,Itanhangá,Entire home,Entire home/apt,12,4.0,4.0,5.0,3200.0,1,365,1,1,365,365,t,28,58,88,363,0,0,0,,,,,,,,,,f,82,81,1,0,,544.0
36974,36974,city scrape,Day use em casa do Recreio,2021-01-28,"Rio de Janeiro, Brazil",within an hour,100%,89%,f,Recreio dos Bandeirantes,3.0,4.0,t,,Recreio dos Bandeirantes,Entire home,Entire home/apt,16,1.0,0.0,1.0,1120.0,1,1,1,1,1,1,t,16,46,76,341,3,3,3,2024-12-02,2024-12-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,2,1,0,3.0,190.4
36980,36980,previous scrape,"Copacabana, 8 minutos da praia.",2024-11-19,,within a few hours,91%,80%,f,Copacabana,1.0,1.0,f,,Copacabana,Entire rental unit,Entire home/apt,6,,2.0,,,5,10,5,5,10,10,t,0,0,3,3,0,0,0,,,,,,,,,,f,1,1,0,0,,
36983,36983,city scrape,Apartamento Posto 12,2021-03-25,,within an hour,100%,95%,f,Recreio dos Bandeirantes,3.0,3.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,471.0,2,365,2,2,365,365,t,18,37,67,342,1,1,1,2024-12-08,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,1.0,80.07000000000001
36985,36985,city scrape,Ipanema Charmoso 3 Quartos,2024-11-22,,within an hour,100%,100%,f,Ipanema,1.0,1.0,f,,Ipanema,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,1350.0,3,90,3,7,90,90,t,22,51,71,75,0,0,0,,,,,,,,,,f,1,1,0,0,,229.50000000000003
36986,36986,city scrape,Aconchegante apartamento a três quadras da praia,2017-12-01,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,53.0,62.0,t,,Ipanema,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,2494.0,2,365,2,4,365,365,t,0,23,47,47,0,0,0,,,,,,,,,,f,45,45,0,0,,423.98
36988,36988,city scrape,"Ocean view,Apart. Inteiro com 3 suítes Copacabana",2024-11-22,"Rio de Janeiro, Brazil",within an hour,98%,15%,f,Leme,4.0,5.0,t,,Leme,Entire rental unit,Entire home/apt,6,4.0,3.0,3.0,4334.0,7,360,2,7,360,360,t,21,51,72,347,1,1,1,2024-12-07,2024-12-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,1,3,0,1.0,736.7800000000001
36989,36989,city scrape,Apartamento imperdível!,2014-07-25,"Brasília, Brazil",within a few hours,100%,25%,f,Jardim Botânico,1.0,3.0,t,,Jardim Botânico,Entire rental unit,Entire home/apt,6,2.5,3.0,2.0,321.0,3,90,3,6,90,90,t,14,44,69,69,0,0,0,,,,,,,,,,f,1,1,0,0,,54.57000000000001
36993,36993,city scrape,Belacopacabana,2012-03-01,"Rio de Janeiro, Brazil",within a few hours,94%,65%,f,Copacabana,2.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,12,2.0,4.0,8.0,879.0,3,365,3,3,365,365,t,8,9,20,74,0,0,0,,,,,,,,,,f,2,2,0,0,,149.43
36998,36998,city scrape,Ap.4 Recreio Praia 2qts - 3 min da Praia,2018-05-06,"State of Rio de Janeiro, Brazil",within an hour,100%,78%,,Recreio dos Bandeirantes,27.0,27.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,12,2.0,2.0,3.0,921.0,1,365,1,1,365,365,t,19,49,79,354,0,0,0,,,,,,,,,,f,12,12,0,0,,156.57000000000002
37000,37000,city scrape,Apartamento espaçoso entre Copacabana e Ipanema,2014-04-18,"Rio, Brazil",within a few hours,75%,0%,f,Copacabana,2.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,2.5,2.0,3.0,800.0,3,30,3,3,1125,1125,t,8,12,12,12,0,0,0,,,,,,,,,,t,2,1,1,0,,136.0
37001,37001,city scrape,Cobertura em Botafogo com vista!,2022-01-14,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Botafogo,2.0,5.0,t,,Botafogo,Entire rental unit,Entire home/apt,8,3.5,3.0,4.0,2029.0,8,12,1,8,12,12,t,7,16,26,26,0,0,0,,,,,,,,,,f,2,2,0,0,,344.93
37002,37002,city scrape,Pé na areia em Copacabana,2020-12-12,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1143.0,1,365,1,1,365,365,t,18,48,78,112,0,0,0,,,,,,,,,,f,1,1,0,0,,194.31
37005,37005,city scrape,elegância e conforto 3 quartos,2024-11-12,"Rio de Janeiro, Brazil",within an hour,100%,67%,f,Copacabana,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1449.0,1,365,1,3,365,365,t,21,26,26,26,0,0,0,,,,,,,,,,f,2,2,0,0,,246.33
37011,37011,city scrape,Ap.1 Recreio Praia 2qts - 3 min da Praia,2018-05-06,"State of Rio de Janeiro, Brazil",within an hour,100%,78%,,Recreio dos Bandeirantes,27.0,27.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,12,1.0,2.0,2.0,856.0,1,365,1,1,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,12,12,0,0,,145.52
37022,37022,city scrape,Apartamento Botafogo,2018-04-04,"Rio de Janeiro, Brazil",within a few hours,90%,60%,f,Copacabana,7.0,7.0,t,,Botafogo,Entire rental unit,Entire home/apt,10,1.0,3.0,4.0,1614.0,3,365,3,3,365,365,t,23,53,83,358,0,0,0,,,,,,,,,,f,7,2,5,0,,274.38
37023,37023,city scrape,Réveillon 2025 Praia de Copa BR,2024-11-23,,within a few hours,83%,100%,f,Copacabana,1.0,1.0,f,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1159.0,5,10,5,5,10,10,t,29,59,84,359,0,0,0,,,,,,,,,,f,1,1,0,0,,197.03
37024,37024,city scrape,Apartamento mobiliado - Urca RJ,2024-10-18,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Botafogo,1.0,2.0,t,,Botafogo,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,1200.0,3,365,3,6,365,365,t,24,54,78,353,0,0,0,,,,,,,,,,f,1,1,0,0,,204.00000000000003
37025,37025,city scrape,Baixo Gavea Linda Vista,2017-01-05,"São Paulo, Brazil",,,,f,Gávea,1.0,1.0,f,,Gávea,Entire rental unit,Entire home/apt,5,2.0,2.0,5.0,1000.0,15,120,15,15,120,120,,21,51,72,162,0,0,0,,,,,,,,,,f,1,1,0,0,,170.0
37038,37038,city scrape,Copacabana Praia,2024-11-23,,within an hour,100%,78%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,1.0,1.0,884.0,3,730,3,5,730,730,t,23,53,78,347,2,2,2,2024-12-04,2024-12-08,4.5,4.5,4.5,5.0,5.0,4.5,4.5,f,1,1,0,0,2.0,150.28
37039,37039,city scrape,02 suites Praia  Barra da Tijuca  (até 6 pessoas),2016-04-24,"Florianópolis, Brazil",within an hour,100%,94%,f,Centro,3.0,3.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,957.0,5,365,5,5,365,365,t,8,38,53,86,0,0,0,,,,,,,,,,t,1,1,0,0,,162.69
