,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,precio_usd
24676,24676,city scrape,Charmoso quarto sala Ipanema,2013-04-17,"Rio de Janeiro, Brazil",within an hour,100%,96%,f,Ipanema,11.0,14.0,t,,Ipanema,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,1179.0,2,365,2,5,1125,1125,t,17,47,77,136,1,1,0,2024-02-14,2024-02-14,4.0,2.0,5.0,5.0,4.0,5.0,2.0,t,8,8,0,0,0.09,200.43
24694,24694,city scrape,Hospedagem Sol da Praia,2023-02-22,,within an hour,100%,99%,t,Recreio dos Bandeirantes,3.0,3.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,457.0,1,365,1,1,365,365,t,22,52,82,148,11,11,1,2023-12-30,2024-12-09,4.82,4.82,4.64,4.91,4.91,4.45,4.64,t,3,3,0,0,0.91,77.69000000000001
24703,24703,city scrape,Flamengo: Conforto e praticidade!,2023-11-28,,within an hour,100%,100%,t,Flamengo,4.0,4.0,t,,Flamengo,Private room in rental unit,Private room,2,1.0,1.0,1.0,360.0,1,5,1,4,5,5,t,6,6,6,6,86,84,6,2023-12-11,2024-12-19,4.99,4.95,4.97,4.98,4.98,4.97,4.93,t,3,0,3,0,6.74,61.2
24706,24706,city scrape,A magic stay in Santa Teresa.,2020-09-30,"Rio de Janeiro, Brazil",within an hour,100%,98%,f,Santa Teresa,4.0,4.0,t,"Rio de Janeiro, Brazil",Santa Teresa,Entire home,Entire home/apt,2,1.0,1.0,1.0,1757.0,1,365,1,1,365,365,t,26,56,76,255,0,0,0,,,,,,,,,,t,4,4,0,0,,298.69
24715,24715,city scrape,Apartamento - Copacabana,2017-10-09,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,2.0,7.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,814.0,3,10,3,5,10,10,t,4,8,18,19,10,10,2,2024-01-11,2024-12-21,5.0,5.0,4.9,5.0,5.0,5.0,5.0,t,2,2,0,0,0.85,138.38000000000002
24727,24727,city scrape,Apartment with Pool and Garage | FL 960/520,2013-04-19,"Rio de Janeiro, Brazil",within an hour,98%,99%,f,Vidigal,247.0,431.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1174.0,2,90,2,5,90,90,t,19,44,74,349,20,19,2,2023-12-04,2024-12-15,4.95,5.0,4.85,5.0,5.0,5.0,4.8,t,241,241,0,0,1.54,199.58
24732,24732,city scrape,Conforty and cozy in Flamengo,2018-03-29,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Mury,9.0,10.0,t,,Flamengo,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,669.0,2,365,2,5,365,365,t,11,12,24,24,3,3,0,2024-01-06,2024-09-15,4.67,4.67,4.0,5.0,5.0,5.0,4.67,t,7,7,0,0,0.25,113.73
24744,24744,city scrape,"Studio em Copacabana, perto da praia e metrô",2021-12-09,"Belo Horizonte, Brazil",within an hour,100%,99%,f,Itapoã,9.0,9.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,789.0,2,365,1,7,365,365,t,12,42,72,72,23,19,2,2023-12-24,2024-11-29,4.61,4.7,4.7,4.91,4.96,4.78,4.74,t,2,2,0,0,1.86,134.13
24748,24748,city scrape,Studio Copacabana,2022-07-03,"Harare, Zimbabwe",within a few hours,100%,,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,736.0,3,80,3,5,1125,1125,t,21,42,54,54,1,1,0,2024-02-16,2024-02-16,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,1,1,0,0,0.09,125.12
24756,24756,city scrape,"Sea view, 2 minutes from the beach | Fms502",2020-10-07,"Rio de Janeiro, Brazil",,,,f,Copacabana,60.0,422.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,2434.0,1,1125,1,5,1125,1125,t,20,32,42,274,41,38,1,2023-12-11,2024-12-01,4.8,4.9,4.85,4.71,4.73,4.83,4.71,t,53,49,4,0,3.2,413.78000000000003
24770,24770,previous scrape,Copacabana Rio praia 9,2021-07-06,"State of Rio de Janeiro, Brazil",within a few hours,92%,55%,f,Copacabana,20.0,23.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,,1.0,,,3,30,3,3,30,30,t,0,0,0,0,0,0,0,,,,,,,,,,t,17,17,0,0,,
24773,24773,city scrape,SUH Flamengo 06 Close to Subway and Aterro!,2019-11-17,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,115.0,230.0,t,,Flamengo,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,506.0,1,365,1,5,1125,1125,t,24,54,84,221,26,25,2,2023-12-16,2024-12-12,4.65,4.65,4.58,4.81,4.92,4.92,4.62,t,113,113,0,0,2.06,86.02000000000001
24777,24777,city scrape,"Copacabana, Apto de Frente para o Mar",2016-12-07,"Belo Horizonte, Brazil",within an hour,100%,100%,t,Copacabana,1.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,6,4.0,3.0,5.0,4714.0,1,365,1,4,365,365,t,4,17,35,213,27,27,2,2024-02-03,2024-12-10,4.93,4.93,4.81,4.96,4.96,4.96,4.89,t,1,1,0,0,2.45,801.3800000000001
24798,24798,city scrape,Maravilhoso Loft Para Temporada,2020-04-19,"State of Rio de Janeiro, Brazil",,,,f,,4.0,5.0,t,,Botafogo,Entire loft,Entire home/apt,5,1.0,0.0,1.0,564.0,30,1125,2,30,1125,1125,t,0,2,23,90,35,34,3,2023-12-22,2024-12-11,5.0,5.0,5.0,5.0,5.0,4.91,4.91,t,3,3,0,0,2.82,95.88000000000001
24814,24814,city scrape,Apê espaçoso na Glória,2021-11-21,,within a few hours,100%,80%,f,Glória,1.0,1.0,t,,Catete,Entire rental unit,Entire home/apt,7,3.0,1.0,9.0,1200.0,3,365,1,3,365,365,t,19,49,76,176,1,1,0,2024-02-15,2024-02-15,5.0,5.0,5.0,5.0,4.0,4.0,5.0,t,1,1,0,0,0.09,204.00000000000003
24819,24819,city scrape,Aconchego Urbano: Seu Refúgio no Leblon,2016-04-18,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Recreio dos Bandeirantes,13.0,13.0,t,"Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,446.0,2,90,2,5,90,90,t,9,39,58,332,16,13,0,2023-12-11,2024-11-20,4.94,4.94,4.94,5.0,5.0,4.81,4.81,t,12,12,0,0,1.25,75.82000000000001
24820,24820,city scrape,Apartamento em Copacabana (2 passos da praia),2023-06-11,"Rio de Janeiro, Brazil",,,100%,f,Copacabana,3.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1443.0,4,30,4,4,30,30,t,0,0,18,18,2,2,0,2024-01-08,2024-09-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,3,0,0,0.17,245.31000000000003
24821,24821,city scrape,Copanest,2019-01-12,"Belo Horizonte, Brazil",within a few hours,100%,97%,t,Copacabana,2.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1321.0,3,30,3,5,30,30,t,18,29,54,54,4,4,0,2023-12-30,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,0.33,224.57000000000002
24838,24838,city scrape,3 minutes from Copacabana beach | Nsc904,2020-10-07,"Rio de Janeiro, Brazil",,,,f,Copacabana,60.0,422.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1316.0,1,1125,1,5,1125,1125,t,15,45,75,110,33,30,3,2023-12-05,2024-12-23,4.85,4.88,4.91,4.82,4.76,4.55,4.82,t,53,49,4,0,2.54,223.72000000000003
24844,24844,previous scrape,Modern Apartment in Copacabana | GB 112/304,2013-04-19,"Rio de Janeiro, Brazil",within an hour,98%,99%,f,Vidigal,247.0,431.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,,2.0,,,2,90,2,5,90,90,t,21,51,81,356,17,17,1,2024-01-22,2024-12-15,4.94,5.0,4.94,5.0,4.88,4.94,4.94,t,241,241,0,0,1.49,
24845,24845,city scrape,Golden Coast Hotel Residence,2023-09-27,"Rio de Janeiro, Brazil",within an hour,100%,95%,t,Barra da Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,886.0,2,28,2,2,28,28,t,0,14,44,44,8,8,0,2024-01-03,2024-11-21,5.0,4.88,5.0,5.0,4.88,5.0,4.75,t,1,1,0,0,0.67,150.62
24856,24856,previous scrape,DF125 Apto completo quadra praia até 3p,2021-11-26,"Rio de Janeiro, Brazil",within an hour,90%,100%,f,Copacabana,13.0,22.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,,1.0,,,5,365,5,5,365,365,t,0,0,0,0,0,0,0,,,,,,,,,,t,12,12,0,0,,
24872,24872,city scrape,Meu apê de Copa - Próximo à praia/shopping/metrô,2023-02-15,,within an hour,100%,96%,t,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,548.0,2,89,2,5,89,89,t,25,55,85,85,20,20,1,2024-02-19,2024-12-11,5.0,4.95,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.91,93.16000000000001
24876,24876,city scrape,Apartamento - Bem localizado.,2021-08-07,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Centro,2.0,3.0,t,"Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,299.0,1,30,1,9,1125,1125,t,13,39,62,151,82,78,5,2023-12-07,2024-12-19,4.87,4.9,4.84,4.93,4.96,4.78,4.85,t,2,2,0,0,6.36,50.830000000000005
24878,24878,city scrape,Apt vista mar frontal - Pontal Beach Resort,2019-03-16,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Recreio dos Bandeirantes,7.0,8.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,1375.0,2,365,2,2,1125,1125,t,4,21,43,133,39,38,4,2023-12-15,2024-12-10,4.87,4.95,4.85,4.97,4.9,4.9,4.69,t,7,7,0,0,3.09,233.75000000000003
24881,24881,city scrape,Apto Copacabana Point Posto 4,2013-12-15,"Rio de Janeiro, Brazil",within an hour,94%,99%,,Copacabana,32.0,33.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,648.0,1,90,1,7,90,90,t,22,32,33,94,27,27,0,2024-01-05,2024-11-24,4.89,4.85,4.78,4.93,4.56,5.0,4.48,t,17,17,0,0,2.26,110.16000000000001
24896,24896,city scrape,Perto do Rio centro Praia Projac Parque Olímpico,2017-09-13,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Curicica,3.0,3.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Entire condo,Entire home/apt,3,1.0,1.0,3.0,403.0,1,365,1,3,365,365,t,26,56,86,176,16,14,0,2023-12-17,2024-11-18,4.81,4.88,4.75,4.88,4.88,4.69,4.75,t,3,3,0,0,1.27,68.51
24910,24910,city scrape,"Near Lagoa, in front of Casv | Pc204",2020-10-07,"Rio de Janeiro, Brazil",,,,f,Copacabana,60.0,422.0,t,,Humaitá,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1520.0,1,1125,1,5,1125,1125,t,15,40,70,344,34,34,1,2024-01-09,2024-12-02,4.82,4.88,4.88,5.0,4.68,4.82,4.71,t,53,49,4,0,2.88,258.40000000000003
24921,24921,city scrape,Wonderful apartment in the best Copacabana address,2018-10-21,"São Paulo, Brazil",within an hour,100%,99%,t,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,899.0,2,90,2,4,90,90,t,2,9,39,152,24,23,2,2023-12-14,2024-12-15,4.96,5.0,5.0,5.0,5.0,4.88,4.92,t,1,1,0,0,1.89,152.83
24923,24923,city scrape,Apt Concept - Av Atlantica 9º and,2015-12-05,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,12.0,12.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,3557.0,2,365,2,2,1125,1125,t,18,34,52,203,41,39,1,2023-12-09,2024-12-02,4.95,4.93,5.0,4.98,4.95,4.95,4.85,t,12,12,0,0,3.19,604.69
24925,24925,city scrape,Recanto de Copa: silencioso e acolhedor com vaga!,2014-03-19,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Laranjeiras,32.0,41.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,907.0,5,30,5,7,30,30,t,9,12,16,16,7,4,0,2023-12-09,2024-09-17,4.86,4.86,4.86,5.0,5.0,4.86,4.57,t,31,31,0,0,0.55,154.19
24932,24932,city scrape,"Apto otimo com vista para praia, garagem e seg.24h",2016-06-27,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Copacabana,17.0,21.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,799.0,2,90,2,5,1125,1125,t,1,5,26,26,13,13,0,2024-01-03,2024-11-17,4.92,4.85,5.0,5.0,4.92,4.92,4.92,t,15,15,0,0,1.08,135.83
24938,24938,city scrape,"17IPA | Charmoso, elegante e próximo  a praia",2022-10-18,"Rio de Janeiro, Brazil",within an hour,96%,99%,f,Copacabana,15.0,30.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2000.0,2,365,1,5,365,365,t,1,1,2,11,37,37,2,2024-01-22,2024-12-10,4.92,4.86,4.78,4.81,4.95,5.0,4.73,t,9,8,1,0,3.25,340.0
24941,24941,city scrape,Spacious & Comfortable Apt,2020-09-23,"State of São Paulo, Brazil",within an hour,100%,100%,t,Cidade Nova,1.0,1.0,t,,Cidade Nova,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,423.0,2,40,1,2,40,40,t,18,48,67,245,11,7,0,2023-12-08,2024-10-21,5.0,5.0,4.91,5.0,5.0,5.0,5.0,t,1,1,0,0,0.85,71.91000000000001
24954,24954,city scrape,Casa da Árvore de Santa Teresa. O charme do Rio,2014-02-20,"Rio, Brazil",within an hour,100%,100%,f,Santa Teresa,2.0,2.0,t,,Santa Teresa,Entire home,Entire home/apt,9,2.5,2.0,7.0,986.0,2,30,2,4,30,30,t,17,25,25,25,2,2,0,2024-01-01,2024-02-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,0.17,167.62
24957,24957,city scrape,Studio Flamengo: conforto e localização!,2014-03-19,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Laranjeiras,32.0,41.0,t,"Rio de Janeiro, Brazil",Catete,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,329.0,2,365,2,7,365,365,t,3,30,55,330,24,21,3,2023-12-06,2024-12-08,4.75,4.79,4.88,4.96,4.92,4.96,4.75,t,31,31,0,0,1.86,55.93000000000001
24959,24959,city scrape,"Apartamento 2/4, cond. Península",2017-08-09,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Barra da Tijuca,1.0,2.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,579.0,2,10,1,2,10,10,t,12,42,50,225,15,15,1,2024-01-07,2024-12-18,4.93,4.93,5.0,5.0,5.0,5.0,4.87,t,1,1,0,0,1.26,98.43
24968,24968,city scrape,Ipanema’s Breeze Studio | 300ft from the beach,2020-02-12,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Barra da Tijuca,2.0,2.0,t,,Ipanema,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,828.0,2,730,1,5,730,730,t,1,8,20,97,42,42,4,2024-01-06,2024-12-22,4.76,4.71,4.79,4.98,4.93,4.93,4.69,t,2,2,0,0,3.52,140.76000000000002
24974,24974,city scrape,Loft aconchegante na Lapa/RJ,2020-09-07,Brazil,within a day,100%,97%,f,Centro,1.0,1.0,t,,Centro,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,350.0,1,365,1,7,365,365,t,20,49,69,249,19,19,3,2024-03-10,2024-12-14,5.0,4.95,5.0,5.0,4.84,5.0,4.84,t,1,1,0,0,1.95,59.50000000000001
24977,24977,city scrape,Rio Rentals 021 - C026 - Apartment overlooking Cop,2020-12-14,"Rio de Janeiro, Brazil",within an hour,91%,98%,f,Copacabana,12.0,19.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,1.0,806.0,1,90,1,5,90,90,t,5,13,17,87,6,6,0,2024-02-20,2024-06-09,4.33,4.33,4.67,4.83,4.17,4.67,4.0,t,11,11,0,0,0.58,137.02
24979,24979,city scrape,Lindo Studio próximo a praia do Arpoador - Frazão,2016-06-22,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Gávea,15.0,18.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1061.0,2,90,2,5,90,1125,t,1,4,18,38,46,42,4,2023-12-06,2024-12-25,4.76,4.7,4.8,4.87,5.0,4.85,4.74,t,11,11,0,0,3.55,180.37
24980,24980,city scrape,Design Flat Botafogo PãodeAçucar,2022-08-15,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,900.0,2,25,2,5,25,25,t,7,7,15,15,8,8,0,2024-01-07,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,4.88,t,1,1,0,0,0.67,153.0
24982,24982,city scrape,Barra Tijuca RJ - Beach 4,2018-12-18,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Barra da Tijuca,5.0,5.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,964.0,2,700,2,5,1125,1125,t,4,14,39,129,22,22,1,2024-01-08,2024-12-01,4.77,4.91,4.86,4.91,4.91,5.0,4.68,t,3,2,1,0,1.86,163.88000000000002
24992,24992,city scrape,Duplex penthouse with swimming pool,2019-11-16,"State of Rio de Janeiro, Brazil",within an hour,100%,98%,t,Recreio dos Bandeirantes,7.0,7.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,12,5.0,3.0,6.0,2726.0,2,90,2,4,90,1125,t,5,13,40,118,14,14,2,2024-01-02,2024-12-15,4.79,4.86,4.43,5.0,5.0,4.86,4.86,t,7,7,0,0,1.16,463.42
24999,24999,city scrape,Flat a beira mar no Recreio dos Bandeirantes/RJ,2019-12-20,"São Paulo, Brazil",within an hour,100%,94%,f,Praia do Sonho (Ens Brito),560.0,713.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1350.0,1,1125,2,5,1125,1125,t,2,13,20,284,19,19,0,2024-02-24,2024-11-25,4.95,4.89,4.89,5.0,4.95,4.95,4.84,t,27,27,0,0,1.85,229.50000000000003
25002,25002,city scrape,Charme à beira-mar em Copacabana,2016-02-10,"State of Rio de Janeiro, Brazil",within an hour,90%,97%,t,Ipanema,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,800.0,3,365,3,10,365,365,t,9,22,43,43,15,15,2,2024-01-05,2024-12-08,4.8,4.8,4.8,4.87,4.73,4.87,4.8,t,1,1,0,0,1.25,136.0
25009,25009,city scrape,Apto 50 metros da praia Copacabana posto 5,2019-07-12,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Copacabana,4.0,4.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,647.0,3,30,1,8,1125,1125,t,4,33,39,39,26,26,2,2024-01-01,2024-12-03,4.88,4.85,4.92,4.77,4.88,4.96,4.81,t,3,3,0,0,2.15,109.99000000000001
25010,25010,city scrape,Barra Jardim Oceânico Charme com 165m,2014-12-29,"Rio de Janeiro, Brazil",within an hour,100%,89%,f,Botafogo,4.0,4.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,5,2.5,3.0,3.0,1190.0,6,365,3,6,365,365,t,6,6,6,181,2,2,0,2024-02-14,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,3,0,0,0.19,202.3
25011,25011,city scrape,Arpoador Design - Quadra da Praia e WIFI 500Mb,2016-01-10,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,864.0,2,60,1,2,1125,1125,t,1,4,12,38,47,47,4,2023-12-30,2024-12-24,4.91,4.96,4.96,4.94,4.98,4.83,4.91,t,2,2,0,0,3.86,146.88000000000002
25018,25018,city scrape,Sunset Ipanema - Beach & Arpoador,2015-03-28,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,83.0,94.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,7,3.0,3.0,3.0,3375.0,2,90,2,4,90,90,t,4,4,16,16,1,1,0,2024-02-14,2024-02-14,4.0,4.0,4.0,5.0,5.0,5.0,4.0,t,73,71,2,0,0.09,573.75
25029,25029,city scrape,Aconchegante  imóvel em Botafogo,2023-10-24,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Botafogo,1.0,1.0,t,"Rio de Janeiro, Brazil",Botafogo,Entire rental unit,Entire home/apt,4,2.0,1.0,1.0,714.0,2,365,2,2,365,365,t,1,12,21,201,21,20,3,2023-12-23,2024-12-14,4.95,5.0,4.9,4.9,4.95,5.0,4.95,t,1,1,0,0,1.7,121.38000000000001
25032,25032,city scrape,Estilo e Conforto em Studio de Copacabana.,2014-08-29,"Lisbon, Portugal",within an hour,100%,100%,t,Copacabana,1.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire loft,Entire home/apt,2,1.0,1.0,1.0,831.0,2,365,2,3,1125,1125,t,6,24,32,79,31,31,1,2024-01-02,2024-11-30,4.94,5.0,4.84,4.97,5.0,4.81,4.84,t,1,1,0,0,2.57,141.27
25038,25038,previous scrape,Quarto em Copacabana a 250m PRAIA e 200m Metrô,2024-07-30,"Rio de Janeiro, Brazil",,,,f,,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,2,,,,,2,365,2,2,1125,1125,t,1,1,1,1,11,11,1,2024-01-02,2024-12-02,5.0,4.91,5.0,5.0,4.91,5.0,4.82,t,2,0,2,0,0.91,
25039,25039,city scrape,Coração de Copacabana,2023-10-17,,within an hour,100%,100%,t,Itaúna,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,986.0,2,70,2,5,1125,1125,t,1,31,39,39,36,36,0,2024-01-01,2024-11-15,4.97,4.94,4.92,4.97,5.0,4.97,4.86,t,1,1,0,0,2.98,167.62
25040,25040,city scrape,Tiny apartment Nation Copacabana,2014-06-27,"Rio de Janeiro, Brazil",within an hour,100%,99%,,Copacabana,25.0,27.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,652.0,1,90,1,5,90,90,t,7,34,64,93,48,44,2,2023-12-09,2024-12-01,4.9,4.88,4.9,4.88,4.88,4.79,4.88,t,20,20,0,0,3.73,110.84
25041,25041,city scrape,Aconchegante Ap em Ipanema,2020-01-08,,within an hour,100%,100%,t,Copacabana,7.0,9.0,t,,Ipanema,Entire rental unit,Entire home/apt,8,3.0,3.0,6.0,5132.0,2,30,2,5,30,30,t,8,15,23,39,41,41,2,2024-01-01,2024-12-10,4.85,4.85,4.9,4.93,4.83,4.95,4.83,t,7,7,0,0,3.39,872.44
25047,25047,city scrape,Maravilha de Copacabana,2014-06-27,"Rio de Janeiro, Brazil",within an hour,100%,99%,,Copacabana,25.0,27.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1274.0,1,90,1,5,90,90,t,6,36,66,96,18,18,2,2024-02-17,2024-12-10,4.67,4.83,4.61,4.72,4.78,4.94,4.61,t,20,20,0,0,1.71,216.58
25050,25050,city scrape,Recreio's House,2018-11-04,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Barra de Guaratiba,4.0,5.0,t,,Recreio dos Bandeirantes,Entire home,Entire home/apt,2,2.0,1.0,1.0,10000.0,365,365,365,365,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,4,3,1,0,,1700.0000000000002
25065,25065,city scrape,Apart-hotel em frente à praia,2017-11-17,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,f,Barra da Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1370.0,2,90,2,6,40,1125,t,4,15,18,183,9,9,2,2024-01-01,2024-12-23,5.0,5.0,4.67,5.0,5.0,5.0,4.89,t,1,1,0,0,0.75,232.9
25066,25066,city scrape,Amplo apartamento silencioso na Lapa,2018-01-21,"Rio de Janeiro, Brazil",within an hour,100%,99%,f,Lapa,4.0,5.0,t,"Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,424.0,3,40,3,5,1125,1125,t,6,13,36,126,18,17,1,2023-12-19,2024-12-08,4.94,4.94,4.89,5.0,5.0,4.83,4.94,t,4,4,0,0,1.44,72.08
25074,25074,city scrape,Apartment 150m from the beach | NSC 386/401,2013-04-19,"Rio de Janeiro, Brazil",within an hour,98%,99%,f,Vidigal,247.0,431.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,808.0,1,90,1,5,90,90,t,3,33,52,327,21,21,2,2024-01-05,2024-12-09,4.9,4.9,4.86,5.0,4.9,4.9,4.76,t,241,241,0,0,1.75,137.36
25078,25078,previous scrape,SUH Lapa 03 Beautiful Studio in the Center of Rio!,2019-11-17,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,115.0,230.0,t,,Centro,Entire rental unit,Entire home/apt,3,,,,,1,365,1,1,1125,1125,t,0,0,0,0,14,14,0,2023-12-30,2024-10-12,4.86,5.0,4.93,4.86,4.86,4.71,4.79,t,113,113,0,0,1.15,
25081,25081,city scrape,"Oásis na Barra Olímpica, piscina, wi fi, academia,",2015-02-04,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Ipanema,42.0,73.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,724.0,3,90,2,5,90,1125,t,24,54,54,54,17,15,1,2023-12-17,2024-12-02,4.82,4.76,4.76,4.82,4.94,4.88,4.71,t,39,39,0,0,1.35,123.08000000000001
